,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high
1947,SWZ,2903.0,2.0084393496680937e-09,1.7139140534547297e-09
1948,SWZ,2905.0,3.270919163119832e-09,2.944061852984538e-09
1949,SWZ,2907.0,2.859605910611924e-10,2.1571111851928965e-10
1951,SWZ,2913.0,3.853598657812221e-10,3.2884920807243296e-10
1952,SWZ,2918.0,1.5903354428117236e-08,1.0941085945449035e-08
1953,SWZ,2919.0,6.833861425323367e-10,4.701515364680433e-10
1955,TGO,960.0,6.838434641807855e-09,5.917822812201821e-09
1956,TGO,976.0,1.2012370721924013e-07,1.0161365170923759e-07
1957,TGO,1016.0,2.188114734302226e-07,1.850944610837193e-07
1958,TGO,1049.0,6.09460860469585e-09,5.1554805491591956e-09
1959,TGO,1052.0,6.97992949447562e-09,5.90438091718401e-09
1960,TGO,1053.0,1.3005126971993602e-08,1.1001146011541893e-08
1961,TGO,2514.0,2.0351852542872035e-10,1.8318127022095657e-10
1962,TGO,2555.0,2.250071525677288e-09,1.9201123547862807e-09
1963,TGO,2731.0,5.0019788215827184e-08,4.23121584905498e-08
1964,TGO,2735.0,8.679225713628013e-10,7.341829845134834e-10
1965,TGO,2805.0,3.3966322310773376e-10,3.0572126308968635e-10
1966,TGO,2903.0,1.85573780834173e-10,1.5836052553788985e-10
1967,TGO,2905.0,9.511244876326166e-11,8.560802581277563e-11
1968,TGO,2907.0,2.555748469657501e-12,1.927899781567487e-12
1969,TGO,2913.0,2.176297610156014e-11,1.8571569309089356e-11
1970,TGO,2918.0,1.205725367033421e-09,8.295070657544609e-10
1971,TGO,2919.0,6.23438629658752e-10,4.2890923796237813e-10
1973,TZA,960.0,4.2585996665590324e-08,3.685293429686949e-08
1974,TZA,976.0,1.1017713601205107e-07,9.319976367876096e-08
1975,TZA,1016.0,5.991290578177295e-08,5.0680829637451755e-08
1976,TZA,1049.0,8.392313965349683e-09,7.099128790232885e-09
1977,TZA,1052.0,4.745414660651242e-09,4.014186072889463e-09
1978,TZA,1053.0,5.622281522772517e-09,4.755935107993268e-09
1979,TZA,2511.0,1.1952145769200968e-09,1.075778845810809e-09
1980,TZA,2514.0,2.1717011824690955e-10,1.9546868291573373e-10
1981,TZA,2555.0,5.8983753803154074e-09,5.0334148544463565e-09
1982,TZA,2731.0,8.734903952538756e-08,7.388928534539532e-08
1983,TZA,2735.0,7.542214086225285e-09,6.3800221706065476e-09
1984,TZA,2805.0,1.5026040654393458e-09,1.3524514329421822e-09
1985,TZA,2903.0,1.2487052414366547e-10,1.0655902864453138e-10
1986,TZA,2905.0,8.923646531037829e-11,8.031921925116616e-11
1987,TZA,2907.0,3.698026891863998e-11,2.7895645137609016e-11
1989,TZA,2913.0,9.839021854291879e-12,8.396189723680635e-12
1990,TZA,2918.0,1.4196937019170277e-09,9.767116037748912e-10
1991,TZA,2919.0,1.876088213593012e-10,1.290698920089098e-10
1993,UGA,960.0,2.4826141801328785e-08,2.1483967601687976e-08
1994,UGA,976.0,5.89571318325239e-08,4.987233243535908e-08
1995,UGA,1016.0,1.4019005211217934e-07,1.1858794119988008e-07
1996,UGA,1049.0,2.2823402062436985e-09,1.9306507280528775e-09
1997,UGA,1052.0,5.807446036746636e-09,4.912567323793404e-09
1998,UGA,1053.0,5.158625686192345e-09,4.363724746010145e-09
1999,UGA,2511.0,3.187381500146153e-09,2.8688719645821268e-09
2000,UGA,2514.0,1.8702740254621283e-10,1.6833807680343338e-10
2001,UGA,2555.0,1.317314251446147e-09,1.1241382064849792e-09
2002,UGA,2731.0,7.231483035514444e-08,6.11717216794596e-08
2003,UGA,2805.0,1.264832744800773e-09,1.1384401902558609e-09
2004,UGA,2903.0,1.8178218341242927e-10,1.551249425927324e-10
2005,UGA,2905.0,1.3681236486308644e-10,1.231409412227222e-10
2006,UGA,2907.0,2.3934658868294425e-11,1.8054837614853746e-11
2008,UGA,2913.0,3.512382677380203e-11,2.9973133283151956e-11
2009,UGA,2918.0,1.483523256608726e-09,1.0206246440644852e-09
2010,UGA,2919.0,7.485070223818744e-11,5.149529742085845e-11
2012,ZMB,960.0,6.16026116032865e-09,5.330947202571519e-09
2013,ZMB,976.0,1.0358620271447448e-07,8.762443790800012e-08
2014,ZMB,1016.0,1.3446987503390997e-07,1.1374919542020165e-07
2015,ZMB,1049.0,6.241765499163509e-09,5.279961800755589e-09
2016,ZMB,1052.0,5.384021849150309e-09,4.55438925120734e-09
2017,ZMB,1053.0,8.246274873359785e-09,6.975593097130183e-09
2018,ZMB,2511.0,1.0046803389988918e-09,9.042843656426517e-10
2019,ZMB,2514.0,2.949425499812363e-10,2.654694496923987e-10
2020,ZMB,2555.0,5.019037132812638e-10,4.283026160665631e-10
2021,ZMB,2731.0,3.842708674226447e-08,3.250579505761131e-08
2022,ZMB,2735.0,3.681744888650531e-11,3.1144188891439656e-11
2023,ZMB,2805.0,9.83791129834833e-09,8.854825791196667e-09
2024,ZMB,2903.0,7.259363189160418e-09,6.194822159349789e-09
2025,ZMB,2905.0,2.024369564909942e-09,1.8220778060163645e-09
2026,ZMB,2907.0,1.594577660921276e-10,1.2028515171504724e-10
2028,ZMB,2913.0,4.772913944695735e-10,4.072995426571344e-10
2029,ZMB,2918.0,1.6324424826366274e-08,1.1230771208841141e-08
2030,ZMB,2919.0,1.5984432193190406e-08,1.0996865296902218e-08
2032,ZWE,960.0,1.7468931333203297e-08,1.5117208215517567e-08
2033,ZWE,976.0,2.0668034029360328e-07,1.748326337898528e-07
2034,ZWE,1016.0,8.949009190351848e-08,7.570041951431968e-08
2035,ZWE,1049.0,2.121901767909505e-09,1.794934507074863e-09
2036,ZWE,1052.0,5.56882969763203e-09,4.710719760675227e-09
2037,ZWE,1053.0,3.2833825074749593e-09,2.777440808864125e-09
2038,ZWE,2511.0,1.6117328532330038e-09,1.4506751692020873e-09
2039,ZWE,2514.0,4.0243008306663705e-10,3.6221593899612976e-10
2040,ZWE,2555.0,8.61614278750187e-10,7.352638361976154e-10
2041,ZWE,2731.0,5.276474833584517e-08,4.463414328479348e-08
2042,ZWE,2735.0,1.2505788252454489e-08,1.0578751199503846e-08
2043,ZWE,2805.0,1.6391485308267769e-07,1.4753512454217656e-07
2044,ZWE,2903.0,2.754797936675691e-09,2.350823737284779e-09
2045,ZWE,2905.0,2.646656004014213e-10,2.382180234609875e-10
2046,ZWE,2907.0,2.607503413774508e-10,1.9669405348508443e-10
2048,ZWE,2913.0,3.113717099742486e-10,2.6571096093157405e-10
2049,ZWE,2918.0,9.866760439747282e-09,6.78806942663428e-09
2050,ZWE,2919.0,3.12308073560782e-09,2.1485966936917883e-09
2052,AZE,960.0,8.587765502417803e-09,7.680689966158555e-09
2053,AZE,976.0,3.4946276624082887e-08,3.0614870836462616e-08
2054,AZE,1016.0,1.7508529207400226e-07,1.5338439799666587e-07
2055,AZE,1049.0,4.315322696906786e-08,3.780461317942304e-08
2056,AZE,1052.0,7.183219717485773e-09,6.2928977014165585e-09
2057,AZE,1053.0,5.6285634654706086e-09,4.930932852842583e-09
2058,AZE,2511.0,1.8713861996277924e-10,1.5806424785123089e-10
2059,AZE,2514.0,5.238787007904576e-10,4.424874610178991e-10
2060,AZE,2555.0,0.0,0.0
2061,AZE,2731.0,1.2752373020825457e-08,1.117178396687655e-08
2062,AZE,2735.0,9.377479269641848e-07,8.215190410695871e-07
2063,AZE,2805.0,2.572131556984014e-08,2.1725181045470806e-08
2064,AZE,2903.0,7.924759542250467e-10,6.708603200486544e-10
2065,AZE,2905.0,5.7131108699630106e-11,4.825506208878764e-11
2066,AZE,2907.0,2.688635280072253e-10,2.2089992013212462e-10
2068,AZE,2913.0,6.785660369310523e-10,5.744313455603462e-10
2069,AZE,2918.0,6.93028045564489e-10,4.953202819907028e-10
2070,AZE,2919.0,3.03299605609348e-10,2.1677397782037047e-10
2072,CYP,960.0,1.2399676350436068e-09,1.1089970924519828e-09
2073,CYP,976.0,5.959263738331894e-09,5.220644579449076e-09
2074,CYP,1016.0,6.387914555368036e-09,5.596166399374864e-09
2075,CYP,1049.0,7.869841151520371e-10,6.894416047494941e-10
2076,CYP,1052.0,1.128907062125013e-09,9.889850144867832e-10
2077,CYP,1053.0,7.288118727501308e-10,6.384795035059402e-10
2078,CYP,2511.0,2.3363915591870547e-09,1.9734033229609043e-09
2079,CYP,2731.0,1.0315492834061953e-08,9.036942164866476e-09
2080,CYP,2735.0,5.0164254241262355e-09,4.394666077659777e-09
2081,CYP,2903.0,2.0564156405534244e-08,1.7408321948692977e-08
2082,CYP,2905.0,6.355595808809405e-10,5.368172915701214e-10
2083,CYP,2907.0,2.815923937861841e-10,2.313580341604021e-10
2084,CYP,2913.0,2.2525109217073017e-09,1.9068341314246657e-09
2085,CYP,2918.0,6.848305411223748e-10,4.894613701647309e-10
2086,CYP,2919.0,4.860324226503134e-10,3.473765862501098e-10
2088,DZA,960.0,4.020433866533325e-09,3.5957789077487813e-09
2089,DZA,976.0,2.1864724451619017e-08,1.9154707729288146e-08
2090,DZA,1016.0,2.147038965435677e-08,1.8809248640345132e-08
2091,DZA,1049.0,5.755445219434462e-07,5.042088285820248e-07
2092,DZA,1052.0,3.190276951003782e-09,2.794859029995095e-09
2093,DZA,1053.0,5.005242944483552e-09,4.384869607106568e-09
2094,DZA,2511.0,2.1319361728794064e-10,1.8007126893424721e-10
2095,DZA,2514.0,1.0302803962033833e-07,8.70213192413976e-08
2096,DZA,2731.0,9.361237158095832e-09,8.200961422799918e-09
2097,DZA,2735.0,4.277184575103091e-08,3.7470502142208645e-08
2098,DZA,2805.0,7.084539967362497e-07,5.983866299408753e-07
2099,DZA,2903.0,8.326598354653695e-10,7.048774675544634e-10
2100,DZA,2905.0,1.0849322493314155e-10,9.16374182914368e-11
2101,DZA,2907.0,1.6753525518979543e-10,1.3764799102742703e-10
2102,DZA,2913.0,1.9902672825629024e-10,1.6848351537280184e-10
2103,DZA,2918.0,3.4035287972667696e-10,2.432566552559207e-10
2104,DZA,2919.0,1.270388336689014e-10,9.079706271540038e-11
2106,EGY,946.0,6.9392299167243915e-09,6.079149143420647e-09
2107,EGY,960.0,5.479827969779249e-09,4.9010257315373555e-09
2108,EGY,976.0,1.3098384422485217e-08,1.147490908900921e-08
2109,EGY,1016.0,3.4019858238594455e-08,2.980327710024446e-08
2110,EGY,1049.0,1.2791245513999583e-07,1.12058384205289e-07
2111,EGY,1052.0,4.223725594648063e-09,3.7002171910840938e-09
2112,EGY,1053.0,2.3139947351905463e-09,2.0271873509206002e-09
2113,EGY,2511.0,6.118261508074181e-10,5.167711526478227e-10
2114,EGY,2514.0,9.365835632929823e-10,7.910733578732988e-10
2115,EGY,2555.0,1.496591563869171e-09,1.2669203275715696e-09
2116,EGY,2731.0,1.0629085132052646e-08,9.311666359422826e-09
2117,EGY,2735.0,1.2173547962053697e-08,1.0664701206620675e-08
2118,EGY,2805.0,1.4509974243532199e-09,1.2255664627647756e-09
2119,EGY,2903.0,3.4991570371005817e-10,2.9621663563348597e-10
2120,EGY,2905.0,3.312830560108754e-10,2.798140067754646e-10
2121,EGY,2907.0,7.793983442591184e-10,6.403584497832024e-10
2123,EGY,2913.0,6.90297879876035e-10,5.843627862190448e-10
2124,EGY,2918.0,2.577004864059846e-09,1.84183422897098e-09
2125,EGY,2919.0,8.009888918512085e-10,5.72481945460088e-10
2127,GEO,946.0,2.9070737970517204e-08,2.5467574061229196e-08
2128,GEO,960.0,8.110727531388144e-09,7.2540387311507326e-09
2129,GEO,976.0,1.666078630459607e-08,1.4595770136999539e-08
2130,GEO,1016.0,4.0750348361007536e-08,3.569955864062935e-08
2131,GEO,1049.0,8.005982821334681e-10,7.013683678826888e-10
2132,GEO,1052.0,2.3734842602935994e-09,2.0793034646555145e-09
2133,GEO,1053.0,4.18311592490136e-09,3.6646408746890605e-09
2134,GEO,2511.0,1.256421269739726e-09,1.0612201961583218e-09
2135,GEO,2514.0,7.456787541938703e-10,6.2982804641682e-10
2137,GEO,2731.0,1.7952077139166573e-08,1.5727012315899945e-08
2138,GEO,2735.0,1.114931157046679e-07,9.767413487767431e-08
2139,GEO,2903.0,1.1245491379950485e-09,9.519726000564034e-10
2140,GEO,2905.0,9.312679043923339e-10,7.865835543996394e-10
2141,GEO,2907.0,8.636823013504128e-10,7.096066647712391e-10
2142,GEO,2913.0,5.463440967172811e-09,4.625005637412237e-09
2143,GEO,2918.0,9.099450566724707e-09,6.503549819544982e-09
2144,GEO,2919.0,1.3234327031999028e-09,9.458824414685179e-10
2146,ISR,960.0,8.0095722505322e-10,7.163567892086081e-10
2147,ISR,976.0,8.586685198591707e-09,7.522411073890745e-09
2148,ISR,1016.0,5.435001495402543e-09,4.7613618631709305e-09
2149,ISR,1049.0,1.6541968039143729e-09,1.4491678765865333e-09
2150,ISR,1052.0,1.6508907830638617e-09,1.4462716194999828e-09
2151,ISR,1053.0,7.18961940627584e-10,6.298504182696641e-10
2152,ISR,2511.0,6.022568817949462e-10,5.086885916604473e-10
2153,ISR,2514.0,1.1321352542945347e-09,9.562435988441068e-10
2154,ISR,2731.0,4.716116875307951e-09,4.13157918196396e-09
2155,ISR,2735.0,1.1986546048371967e-06,1.050087718911169e-06
2156,ISR,2903.0,2.535426615957042e-09,2.1463327713256935e-09
2157,ISR,2905.0,1.5486730665701165e-09,1.3080669478248366e-09
2158,ISR,2907.0,2.577571220710559e-10,2.1177482904059937e-10
2159,ISR,2913.0,5.17514258313363e-10,4.380950350744054e-10
2160,ISR,2918.0,8.782202589357073e-10,6.276806676007806e-10
2161,ISR,2919.0,3.6885638034047887e-10,2.636286474892953e-10
2163,JOR,960.0,1.8113544132009658e-09,1.6200316208812125e-09
2164,JOR,976.0,1.5769501696402542e-08,1.3814955532574188e-08
2165,JOR,1016.0,2.578194484975092e-08,2.258640941862118e-08
2166,JOR,1052.0,7.307833342343327e-10,6.402066127870562e-10
2167,JOR,1053.0,1.766499460978812e-09,1.5475512144626497e-09
2168,JOR,2511.0,1.8280240571299748e-09,1.5440171980624547e-09
2169,JOR,2514.0,5.071330469003199e-09,4.283434580993774e-09
2170,JOR,2731.0,2.549297816083288e-09,2.2333258619397856e-09
2171,JOR,2735.0,4.998520803114681e-08,4.3789806395359684e-08
2172,JOR,2903.0,1.0736003113431486e-08,9.0884252655503e-09
2173,JOR,2905.0,4.959803038558854e-10,4.189234359727464e-10
2174,JOR,2907.0,5.536339967942508e-10,4.548690801639424e-10
2175,JOR,2913.0,2.527524378458357e-10,2.1396432338713337e-10
2176,JOR,2918.0,6.681631638301532e-10,4.775488796482697e-10
2177,JOR,2919.0,8.416552681497012e-10,6.015469755185794e-10
2179,KWT,960.0,2.11883347242009e-09,1.8950334620799853e-09
2180,KWT,976.0,3.5695621991068626e-09,3.1271338816412174e-09
2181,KWT,1016.0,2.8290915742602233e-08,2.4784406665748593e-08
2182,KWT,1052.0,3.3980519629092595e-09,2.9768814302912984e-09
2183,KWT,1053.0,9.708736842236472e-09,8.5053903626872e-09
2184,KWT,2511.0,1.1995394999708462e-06,1.0131757350163453e-06
2185,KWT,2514.0,3.503809996639516e-09,2.9594484123191773e-09
2186,KWT,2731.0,1.7620383876787227e-08,1.5436430675563745e-08
2187,KWT,2735.0,1.208337888379278e-08,1.0585708107753643e-08
2188,KWT,2903.0,1.7716290586282893e-07,1.499749779084599e-07
2189,KWT,2905.0,5.886305883380858e-09,4.971793167353294e-09
2190,KWT,2907.0,1.8823505353751295e-09,1.5465507203857481e-09
2191,KWT,2913.0,6.993712549765347e-07,5.920437351379241e-07
2192,KWT,2918.0,4.397587300200038e-09,3.143039009106199e-09
2193,KWT,2919.0,6.953681263345527e-10,4.96992782078293e-10
2195,LBN,960.0,2.4387637489322694e-09,2.1811713711770142e-09
2196,LBN,976.0,6.463205869920149e-09,5.662125754499179e-09
2197,LBN,1016.0,1.521533107618743e-08,1.3329471423873572e-08
2198,LBN,1049.0,3.1496609268381533e-09,2.7592771467776864e-09
2199,LBN,1052.0,1.1993959337744163e-09,1.0507371640553386e-09
2200,LBN,1053.0,5.4257022855460895e-09,4.7532152410944515e-09
2201,LBN,2511.0,4.659028088828012e-10,3.9351886357013224e-10
2202,LBN,2514.0,1.548116373999996e-08,1.3075967445477255e-08
2203,LBN,2731.0,8.916073764031592e-10,7.810973672259248e-10
2204,LBN,2903.0,1.1178561031369285e-09,9.46306697535227e-10
2205,LBN,2905.0,5.733402390389442e-10,4.842645182729268e-10
2206,LBN,2907.0,2.6468189414807803e-10,2.1746426416065869e-10
2208,LBN,2913.0,2.4956068119473986e-10,2.1126238287139186e-10
2209,LBN,2918.0,9.926603032075612e-10,7.094731366971679e-10
2210,LBN,2919.0,4.1030376961813e-10,2.932518823297592e-10
2212,MAR,960.0,8.131308107599923e-09,7.272445501242796e-09
2213,MAR,976.0,3.248484701613952e-08,2.8458522383926766e-08
2214,MAR,1016.0,5.391003332458174e-08,4.7228170393525544e-08
2215,MAR,1049.0,2.0245621041389256e-07,1.7736283606218605e-07
2216,MAR,1052.0,5.0607130213539456e-09,4.433464461915949e-09
2217,MAR,1053.0,4.164864927439473e-09,3.6486519916402952e-09
2218,MAR,2511.0,3.583872544626894e-10,3.0270722220447966e-10
2219,MAR,2514.0,1.7150600410554718e-09,1.4486035830714814e-09
2220,MAR,2555.0,9.370027324860582e-10,7.932076041559641e-10
2221,MAR,2731.0,9.957854653145994e-09,8.723631341149593e-09
2222,MAR,2735.0,3.1706200883292135e-08,2.7776385312762913e-08
2223,MAR,2805.0,1.3910827016810406e-09,1.1749602566472103e-09
2224,MAR,2903.0,8.479667613923423e-10,7.17835348700992e-10
2225,MAR,2905.0,3.113762617681719e-10,2.629999869877374e-10
2226,MAR,2907.0,3.98270096532585e-10,3.272211488376263e-10
2228,MAR,2913.0,9.671681859901367e-11,8.187437805967349e-11
2229,MAR,2918.0,8.943922060684017e-10,6.392390647902918e-10
2230,MAR,2919.0,8.917911394536046e-10,6.37380033171927e-10
2232,OMN,960.0,1.827250338606612e-08,1.6342485524836858e-08
2233,OMN,976.0,5.193139497056333e-09,4.549477377757249e-09
2234,OMN,1016.0,1.925150776983506e-08,1.6865385406309346e-08
2235,OMN,1052.0,1.6755316614984204e-09,1.4678583916384237e-09
2236,OMN,1053.0,6.47674114778485e-09,5.673983406403585e-09
2237,OMN,2511.0,6.447941038537258e-09,5.446171135857402e-09
2238,OMN,2514.0,2.1536684976630183e-09,1.8190686202115976e-09
2239,OMN,2731.0,2.941779118897665e-08,2.5771611872490393e-08
2240,OMN,2735.0,3.953500547402578e-08,3.4634851063704866e-08
2241,OMN,2905.0,4.0701316069057684e-10,3.4377847353423834e-10
2242,OMN,2907.0,2.3045600939069808e-09,1.8934406777182994e-09
2244,OMN,2918.0,1.1428230892068822e-09,8.1679732650699e-10
2245,OMN,2919.0,6.008826321554115e-11,4.294622082142541e-11
2247,SAU,960.0,1.8641120447724587e-09,1.6672167718189473e-09
2248,SAU,976.0,2.0222802815114693e-08,1.7716293578164188e-08
2249,SAU,1016.0,2.3702928459380415e-08,2.0765076091962323e-08
2250,SAU,1052.0,2.3660529086548964e-09,2.0727931896695254e-09
2251,SAU,1053.0,3.035327388722662e-09,2.6591146447940186e-09
2252,SAU,2511.0,5.464355017459983e-10,4.6153977516703953e-10
2253,SAU,2514.0,1.3444737046424333e-08,1.1355925619326025e-08
2254,SAU,2731.0,5.287940597100774e-09,4.6325283838554216e-09
2255,SAU,2735.0,6.972416142376986e-09,6.10822211227604e-09
2256,SAU,2903.0,1.6286283550664168e-08,1.3786943738735817e-08
2257,SAU,2905.0,5.817152369315624e-11,4.913383533953385e-11
2258,SAU,2907.0,1.2193342815940701e-09,1.0018125084308693e-09
2259,SAU,2913.0,1.5736837115253422e-08,1.3321816930100096e-08
2260,SAU,2918.0,5.112878660201036e-09,3.6542713039733174e-09
2261,SAU,2919.0,4.0769276575356224e-10,2.9138574837060164e-10
2263,SYR,946.0,8.026991176505422e-09,7.032088159709283e-09
2264,SYR,960.0,3.602524719489837e-09,3.222011064232432e-09
2265,SYR,976.0,9.338945204023925e-09,8.181432438297646e-09
2266,SYR,1016.0,1.763238047148765e-08,1.5446940355927738e-08
2267,SYR,1052.0,1.236812218681956e-09,1.083515898738484e-09
2268,SYR,1053.0,4.08703102706306e-10,3.5804651907300126e-10
2269,SYR,2511.0,1.8157144164059185e-10,1.533620017070344e-10
2270,SYR,2514.0,1.048232266100574e-09,8.853760102940423e-10
2271,SYR,2555.0,5.996177895601909e-10,5.075987227960521e-10
2272,SYR,2731.0,1.0771398756884836e-08,9.436340964656843e-09
2273,SYR,2735.0,5.8089734287032983e-08,5.088981957226239e-08
2274,SYR,2903.0,1.5753255142432303e-10,1.3335715399711786e-10
2275,SYR,2905.0,8.280702631578227e-11,6.994189833185954e-11
2276,SYR,2907.0,2.9346554047885714e-10,2.4111308415014254e-10
2278,SYR,2913.0,5.838757191481625e-11,4.942724756859187e-11
2279,SYR,2918.0,5.761912584069867e-10,4.118148153185658e-10
2280,SYR,2919.0,1.8437316443593697e-10,1.3177499580921145e-10
2282,TUN,960.0,3.777911784257249e-09,3.378873017225187e-09
2283,TUN,976.0,2.7592074242236355e-08,2.4172182865799705e-08
2284,TUN,1016.0,3.678491093541869e-08,3.2225616168863565e-08
2285,TUN,1049.0,1.7187801200170848e-07,1.505746432921556e-07
2286,TUN,1052.0,5.289279781817656e-09,4.633701583723738e-09
2287,TUN,1053.0,5.9029682581692215e-09,5.17132662571122e-09
2288,TUN,2511.0,3.116159482405955e-10,2.6320243510876807e-10
2289,TUN,2731.0,4.86053270511857e-09,4.2580954350100925e-09
2290,TUN,2735.0,3.171880469261921e-07,2.778742694671855e-07
2291,TUN,2903.0,1.1716280601028809e-09,9.918266556708614e-10
2292,TUN,2905.0,2.075368518012298e-10,1.7529335413448228e-10
2293,TUN,2907.0,8.530400319642107e-10,7.008629111098148e-10
2295,TUN,2913.0,1.4296203410324965e-10,1.2102267007848793e-10
2296,TUN,2918.0,9.87065841400661e-10,7.054746687888125e-10
2297,TUN,2919.0,5.976576361251935e-10,4.271572424147744e-10
2299,TUR,946.0,3.0912806960759996e-08,2.7081328362288904e-08
2300,TUR,960.0,4.2832955718190155e-09,3.830876065642381e-09
2301,TUR,976.0,1.116510834520159e-08,9.78125233598983e-09
2302,TUR,1016.0,2.678623434269571e-08,2.346622255120919e-08
2303,TUR,1049.0,4.403749293936813e-06,3.8579279068926314e-06
2304,TUR,1052.0,3.8265055277015984e-09,3.352230446343553e-09
2305,TUR,1053.0,3.0962617054178853e-09,2.7124964758600135e-09
2306,TUR,2511.0,5.332202284221701e-10,4.503776631535234e-10
2307,TUR,2514.0,5.485886592492041e-10,4.63358412182302e-10
2308,TUR,2555.0,9.950220624247863e-10,8.423231212188962e-10
2309,TUR,2731.0,2.3343613963793712e-08,2.0450296723894394e-08
2310,TUR,2735.0,2.6786829362138303e-07,2.3466743821145213e-07
2311,TUR,2805.0,1.2375318972837547e-09,1.0452655287025682e-09
2312,TUR,2903.0,4.711934292588717e-10,3.9888273337775303e-10
2313,TUR,2905.0,3.398820386505508e-10,2.870770277568976e-10
2314,TUR,2907.0,6.733856720562611e-10,5.532577894735789e-10
2316,TUR,2913.0,4.0404037903944046e-10,3.4203518296027037e-10
2317,TUR,2918.0,1.1042522861733728e-09,7.892300423870461e-10
2318,TUR,2919.0,1.3723451887027386e-09,9.808411220979535e-10
2320,YEM,960.0,1.6525545144791398e-08,1.4780048284174069e-08
2321,YEM,976.0,4.448180706288967e-08,3.896852281150728e-08
2322,YEM,1016.0,5.6576124808539346e-08,4.956381396716182e-08
2323,YEM,1052.0,3.814175798210905e-09,3.3414289214810738e-09
2324,YEM,1053.0,4.593459129329974e-09,4.0241242135677085e-09
2325,YEM,2511.0,3.3730359010716965e-10,2.8489917409038176e-10
2326,YEM,2514.0,1.2665206743314078e-09,1.0697505293992477e-09
2327,YEM,2731.0,2.0420418115717215e-08,1.7889415509531424e-08
2328,YEM,2735.0,1.4466744793255955e-07,1.2673668443532567e-07
2329,YEM,2903.0,4.143742182060675e-10,3.5078316151241963e-10
2330,YEM,2905.0,1.1401123057048257e-10,9.629813135471918e-11
2331,YEM,2907.0,4.1112264324572665e-10,3.3778087987839094e-10
2332,YEM,2913.0,3.3719866742421944e-10,2.8545119223131883e-10
2333,YEM,2918.0,1.0521455884451374e-09,7.519883977270073e-10
2334,YEM,2919.0,2.3818821718967865e-10,1.702376341914953e-10
