,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW
2231,HRV,1016.0,9.124933868743604e-09,8.070608488991818e-09
2232,HRV,1049.0,1.5172335461678578e-09,1.3419273074875956e-09
2233,HRV,1052.0,2.5369853835090123e-09,2.243853606734705e-09
2234,HRV,1053.0,2.349249802980489e-09,2.0778096231076847e-09
2235,HRV,2731.0,4.910515459685194e-09,4.343138079061782e-09
2236,HRV,2735.0,4.637142079297998e-09,4.1013511734081774e-09
2237,ITA,946.0,4.872443282155931e-09,4.309464888265893e-09
2238,ITA,960.0,1.3115395902831026e-09,1.2285519768080806e-09
2239,ITA,976.0,2.6570975886614055e-09,2.3500876459593536e-09
2240,ITA,1016.0,8.224959293573986e-09,7.274619986420808e-09
2241,ITA,1049.0,7.331892214663533e-10,6.484740864887379e-10
2242,ITA,1052.0,1.4433864978310386e-09,1.2766127941149982e-09
2243,ITA,1053.0,6.926778362445044e-10,6.126435222155869e-10
2244,ITA,2731.0,2.8380661059763802e-09,2.510146455490605e-09
2245,ITA,2735.0,3.5588657593995064e-09,3.1476625060677493e-09
2246,MKD,960.0,3.590010838007802e-09,3.3628530503184322e-09
2247,MKD,976.0,3.0949255330853563e-09,2.7373274852626823e-09
2248,MKD,1016.0,3.267137702145579e-09,2.889641684304269e-09
2249,MKD,1049.0,2.445398787721211e-09,2.162849232557836e-09
2250,MKD,1052.0,1.3576342235104193e-09,1.200768624388688e-09
2251,MKD,1053.0,4.695849467649544e-09,4.153275313748469e-09
2252,MKD,2731.0,1.3131936137855683e-08,1.1614628313538573e-08
2253,MLT,960.0,1.2913065602529145e-09,1.2095991909184533e-09
2254,MLT,976.0,1.1818886483441312e-09,1.0453292808008656e-09
2255,MLT,1016.0,1.0454220314576776e-09,9.246304732752115e-10
2256,MLT,1049.0,6.991170303844753e-10,6.18338710327177e-10
2257,MLT,1052.0,2.615343739559073e-10,2.3131581762381923e-10
2258,MLT,1053.0,1.5536718730104707e-10,1.3741554281699807e-10
2259,MLT,2731.0,4.781689379473229e-09,4.229196995047616e-09
2260,MLT,2735.0,4.995593425713165e-10,4.4183858523309645e-10
2261,PRT,960.0,9.851105247627039e-10,9.227776969435018e-10
2262,PRT,976.0,3.5891068734703876e-09,3.1744094606701314e-09
2263,PRT,1016.0,3.684273943359449e-09,3.258580608994835e-09
2264,PRT,1049.0,6.202115811626104e-10,5.485502606268421e-10
2265,PRT,1052.0,5.860759202026011e-10,5.183587481091595e-10
2266,PRT,1053.0,1.4285582102003736e-10,1.263497816433989e-10
2267,PRT,2731.0,9.804949722933819e-09,8.672053036910743e-09
2268,PRT,2735.0,8.742908919068045e-09,7.732723979776988e-09
2269,SVN,960.0,1.2933362800282687e-09,1.2115004802587465e-09
2270,SVN,976.0,1.064039980171047e-08,9.410972419219878e-09
2271,SVN,1016.0,7.4478632604649905e-09,6.587312228163612e-09
2272,SVN,1049.0,5.764699784670839e-10,5.098627090111688e-10
2273,SVN,1052.0,1.125028208353659e-09,9.950386862304416e-10
2274,SVN,1053.0,2.9804779006814215e-10,2.6361035151045965e-10
2275,SVN,2731.0,6.371053711604445e-09,5.634920856229434e-09
2276,SVN,2735.0,4.301778909550798e-08,3.804736985997126e-08
2277,AUT,960.0,1.276762349932975e-09,1.1959752649065689e-09
2278,AUT,976.0,7.093082324533148e-09,6.273523868220327e-09
2279,AUT,1016.0,7.85877520811728e-09,6.950746034989365e-09
2280,AUT,1049.0,6.533448538438527e-10,5.778552041602173e-10
2281,AUT,1052.0,2.5005540039879887e-09,2.211631630657136e-09
2282,AUT,1053.0,1.6883577247326822e-09,1.4932792260946708e-09
2283,AUT,2731.0,5.051903022488148e-09,4.468189249953446e-09
2284,AUT,2735.0,6.84845893346521e-09,6.057165081958712e-09
2285,CHE,960.0,1.0981839774277915e-09,1.0286964315554112e-09
2286,CHE,976.0,6.890966012580467e-09,6.094760750977744e-09
2287,CHE,1016.0,2.1191641138741404e-09,1.874308804098143e-09
2288,CHE,1049.0,5.572221796924779e-10,4.928388652859177e-10
2289,CHE,1052.0,1.0036673718959112e-09,8.877002867378101e-10
2290,CHE,1053.0,5.62685935899263e-10,4.976713208257115e-10
2291,CHE,2731.0,4.546469957563832e-09,4.021155611894106e-09
2292,CHE,2735.0,9.000597307064668e-09,7.96063818952309e-09
2293,DEU,960.0,1.124032008629638e-09,1.052908929649175e-09
2294,DEU,976.0,1.1678049224939955e-08,1.0328728357418958e-08
2295,DEU,1016.0,3.331728142003665e-08,2.9467691287027408e-08
2296,DEU,1049.0,6.193690860181775e-10,5.478051101893265e-10
2297,DEU,1052.0,2.0990699535669937e-09,1.8565363902826827e-09
2298,DEU,1053.0,1.4229020659925503e-09,1.2584952020462855e-09
2299,DEU,2731.0,4.9446297337756365e-09,4.373310675820341e-09
2300,DEU,2735.0,2.3818429287258405e-09,2.1066368300887943e-09
2301,FRA,960.0,1.2857070735461813e-09,1.2043540115021136e-09
2302,FRA,976.0,5.407904067787363e-09,4.783056743746845e-09
2303,FRA,1016.0,3.867721991341118e-09,3.42083245592616e-09
2304,FRA,1049.0,1.12452906659054e-09,9.945972169761344e-10
2305,FRA,1052.0,3.61992858398694e-09,3.2016699276629055e-09
2306,FRA,1053.0,1.42385925844519e-09,1.2593417972813843e-09
2307,FRA,2731.0,7.175386383223208e-09,6.346318240683427e-09
2308,FRA,2735.0,4.1992343462684935e-09,3.7140407645416527e-09
2309,NLD,960.0,1.075469721987959e-09,1.007419419691586e-09
2310,NLD,976.0,9.377744129950184e-09,8.294208207033283e-09
2311,NLD,1016.0,2.3758839369890134e-09,2.1013663601885352e-09
2312,NLD,1049.0,7.243526580716026e-10,6.406585291846488e-10
2313,NLD,1052.0,5.406398846060793e-10,4.781725440373143e-10
2314,NLD,1053.0,2.2793619768630158e-10,2.0159968701766296e-10
2315,NLD,2731.0,4.304883559497625e-09,3.807482914304843e-09
2316,NLD,2735.0,9.298104576628343e-08,8.223770474076071e-08
2317,AUS,960.0,1.4598283381911764e-09,1.3038735575629478e-09
2318,AUS,976.0,1.516420962371348e-08,1.3316595405384765e-08
2319,AUS,1016.0,6.349973843908454e-08,5.5762901339659344e-08
2320,AUS,1049.0,3.362473428873682e-09,2.9527881323697044e-09
2321,AUS,1052.0,1.1136101894183258e-08,9.779274159206868e-09
2322,AUS,1053.0,2.014240346763301e-09,1.768824384035407e-09
2323,AUS,2731.0,9.810150878238159e-09,8.614877619931395e-09
2324,AUS,2735.0,8.185677202729426e-09,7.188330558116867e-09
2325,NZL,960.0,2.3220746829852264e-09,2.074005346123306e-09
2326,NZL,976.0,7.205151890085592e-09,6.327272896872349e-09
2327,NZL,1016.0,1.3556362795281264e-08,1.190464936801393e-08
2328,NZL,1049.0,9.778144461401928e-10,8.58677087952353e-10
2329,NZL,1052.0,5.306193161857088e-10,4.659684166379027e-10
2330,NZL,1053.0,2.2361982974252085e-10,1.9637388767334553e-10
2331,NZL,2731.0,5.758211591719169e-09,5.0566284645399865e-09
2332,NZL,2735.0,8.309784886291027e-10,7.297316904896518e-10
