,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high,ProteinI-BaU_high,ProteinI-HalfW_high,IronI-BaU_high,IronI-HalfW_high,ZincI-BaU_high,ZincI-HalfW_high,Vitamin AI-BaU_high,Vitamin AI-HalfW_high,Vitamin BI-BaU_high,Vitamin BI-HalfW_high,FolateI-BaU_high,FolateI-HalfW_high
353,THA,2511.0,1.5309090540602182e-10,1.3714783024574046e-10,4.288081366842808e-09,3.841515299814455e-09,1.4406026442510326e-08,1.2905765132246307e-08,1.6787382714091844e-08,1.5039124033111785e-08,inf,inf,inf,inf,1.2508647149028613e-09,1.1205981251786113e-09
354,THA,2514.0,4.4262476794092646e-10,3.965292802673216e-10,1.71505349246238e-08,1.5364457125834114e-08,5.961551218608371e-08,5.340707943182804e-08,7.310318439356245e-08,6.54901288684716e-08,2.937418914517058e-08,2.631512496319498e-08,inf,inf,1.7006109505098755e-08,1.5235072347112884e-08
355,THA,2555.0,2.4241573304041827e-09,2.0696402439112103e-09,2.751746199366442e-08,2.349321392555389e-08,1.0038060066364367e-07,8.570059716661154e-08,3.599506304410688e-07,3.0731021507495887e-07,3.959456972993499e-08,3.38041239838831e-08,inf,inf,2.1597038034509994e-09,1.8438613082118058e-09
356,THA,2731.0,4.2370918262518694e-08,3.785660230708169e-08,7.182281676642395e-07,6.417061329789751e-07,5.497923111200683e-06,4.912159029599122e-06,3.434188232093545e-06,3.0683002276358308e-06,inf,inf,4.612947278720975e-06,4.121470993668617e-06,1.8057707442334994e-06,1.6133788864019516e-06
357,THA,2735.0,5.870107116135764e-10,5.244689511298595e-10,7.603131812055687e-09,6.7930729165227194e-09,2.7099428670981322e-08,2.42121798633279e-08,7.049697136084984e-08,6.298602716434915e-08,5.920677070888238e-10,5.28987160185161e-10,3.0858638621972755e-08,2.7570873088284386e-08,1.4215610102474037e-09,1.2701039304072482e-09
358,THA,2805.0,1.7909632268122927e-09,1.6044501138442818e-09,9.092968831696677e-08,8.146015875024611e-08,8.104108480564998e-07,7.260136656960911e-07,5.58904057553005e-07,5.006991016588498e-07,inf,inf,inf,inf,7.203652090067223e-08,6.453454902351446e-08
359,THA,2903.0,4.379368679486317e-09,3.738914775996808e-09,7.080390214953638e-08,6.044929653563342e-08,2.7819414094011357e-07,2.3751007514597614e-07,4.1680758340172073e-07,3.558522121300396e-07,4.762274445526661e-06,4.065823088870468e-06,inf,inf,9.176566106948432e-09,7.834553590086295e-09
360,THA,2905.0,1.5101492536446624e-09,1.3528804531875412e-09,4.151266701436886e-08,3.7189486819186725e-08,1.3499078774040104e-07,1.209326810933543e-07,1.6423087987676652e-07,1.471276740751537e-07,6.77896669922797e-07,6.07299677039257e-07,inf,inf,1.2732319145067442e-08,1.1406359771085485e-08
361,THA,2907.0,8.789528496579953e-11,6.715754273171731e-11,1.0174225996000143e-08,7.773750518635834e-09,4.680808555187414e-08,3.576433032628569e-08,4.122383404353528e-08,3.149760988227271e-08,1.3785700748856494e-08,1.0533145065611148e-08,inf,inf,5.197252834688946e-10,3.9710290429000014e-10
362,THA,2908.0,1.652453995615853e-10,1.4107934529019326e-10,5.232771103078416e-07,4.46751270071281e-07,8.844120243823203e-08,7.550725750772312e-08,2.093108441231367e-06,1.7870050802851246e-06,inf,inf,inf,inf,6.279325183340241e-08,5.361015121027345e-08
363,THA,2913.0,1.1630086531550856e-10,9.929262768540755e-11,9.997466979088574e-08,8.535403101763731e-08,1.6590954217103937e-07,1.4164636140543574e-07,3.350711191697876e-07,2.8606916890602034e-07,inf,inf,inf,inf,1.2819019359278573e-08,1.0944321979719166e-08
364,THA,2918.0,1.5337577922288995e-08,1.0657080309803921e-08,3.1871981702978576e-07,2.2145756674372768e-07,8.276970957731496e-07,5.751126068626027e-07,1.6577881461791547e-06,1.1518886163113002e-06,2.4367671680471328e-08,1.6931502182253398e-08,inf,inf,1.4202182867372085e-08,9.868168504764635e-09
365,THA,2919.0,1.9996837408304467e-09,1.3894495159675619e-09,1.4392135769552039e-07,1.0000154359628346e-07,5.151956613014754e-07,3.579757876746265e-07,1.1917134923903875e-06,8.280438058101078e-07,5.893683923636994e-09,4.095135699589391e-09,inf,inf,5.296079281305774e-09,3.6798992979160684e-09
366,THA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,ALB,946.0,1.8259046715124798e-06,1.6149335385843662e-06,4.72300675031228e-05,4.177294753138227e-05,0.0014759396424624096,0.0013054046395337632,0.0008050579731655201,0.0007120388822340907,3.341750059183217e-06,2.955633080050632e-06,0.0004919798502746731,0.0004351348528278597,2.9518792189451754e-05,2.6108092207113918e-05
368,ALB,960.0,4.675602084854838e-09,4.3797535558011436e-09,9.0543402711509e-08,8.481427263979377e-08,9.507057785037469e-06,8.905499095849073e-06,7.708424959472476e-07,7.220674688129288e-07,6.20025493861185e-09,5.807934063127603e-09,6.338038549592796e-07,5.936999421807214e-07,5.704234543522902e-08,5.343299338077395e-08
369,ALB,976.0,1.2125540319739927e-08,1.0724514834383108e-08,1.9336192792398643e-07,1.7102024402572666e-07,2.3184112694483365e-06,2.0505342768868006e-06,1.4249100785303856e-06,1.2602712020992136e-06,3.511970535539723e-09,3.1061857132251893e-09,2.673256377955366e-07,2.3643793946912947e-07,7.570239884663767e-08,6.695549047884126e-08
370,ALB,1016.0,1.0194745661602468e-08,9.016810649058444e-09,1.5042741831288485e-07,1.3304653125998496e-07,1.7217302291878838e-06,1.5227957597626731e-06,1.7784678213656991e-06,1.5729777007676088e-06,inf,inf,4.5007715950057765e-06,3.980737390995279e-06,1.3805964768317354e-06,1.2210777421584271e-06
371,ALB,1049.0,3.6172292056190558e-09,3.199282444500373e-09,7.316285416132953e-08,6.470937328059748e-08,2.5873827729604537e-07,2.2884279132426194e-07,4.506711691477794e-07,3.9859911488528246e-07,3.665458928360644e-07,3.2419395437603783e-07,1.8959270864653272e-06,1.6768653295065912e-06,3.665458928360644e-07,3.2419395437603783e-07
372,ALB,1052.0,2.9388273827628314e-09,2.5992654373365907e-09,3.345957816042095e-08,2.9593546586081705e-08,2.401441804200485e-07,2.1239711859378997e-07,3.257769985755745e-07,2.881356345198719e-07,2.6265769733442807e-09,2.323093484619578e-09,4.721936207751335e-07,4.176347904645462e-07,8.94153863266138e-09,7.908403351896436e-09
373,ALB,1053.0,4.455651314862972e-09,3.940830458935907e-09,3.653429578635241e-08,3.23130010533733e-08,7.770221263208541e-07,6.872423909065554e-07,4.334409017854159e-07,3.833596902447796e-07,inf,inf,1.1377823844870005e-06,1.006319202193898e-06,6.371581380254049e-07,5.635387556278347e-07
374,ALB,2511.0,4.826256768711666e-10,3.961762849086956e-10,1.3518361307370927e-08,1.1096910954941429e-08,4.5415619199590836e-08,3.728063415101911e-08,5.292294747226183e-08,4.344322675060588e-08,inf,inf,inf,inf,3.943404920776605e-09,3.2370501327905617e-09
375,ALB,2514.0,5.584236141998793e-10,4.583970631509764e-10,2.1637432859039367e-08,1.7761669500530632e-08,7.521203554016401e-08,6.17398249796749e-08,9.22283328799657e-08,7.570811093306387e-08,3.705902166962835e-08,3.0420896009110254e-08,inf,inf,2.14552230718901e-08,1.7612097689484882e-08
376,ALB,2555.0,5.678150315105022e-10,5.109824223611664e-10,6.445468020186817e-09,5.800341096016891e-09,2.351234105723933e-08,2.1158990731276274e-08,8.431192810907336e-08,7.587314683182703e-08,9.274312181338203e-09,8.346046231899053e-09,inf,inf,5.058715735275383e-10,4.5523888537631193e-10
377,ALB,2731.0,5.4429363104587045e-09,4.814041243926097e-09,9.25150181326165e-08,8.182552349863025e-08,6.686236081076705e-07,5.913686000528897e-07,4.4038965777176286e-07,3.8950556372266236e-07,inf,inf,5.92379274817152e-07,5.239337920484449e-07,2.3376856476509295e-07,2.0675816289640275e-07
378,ALB,2735.0,2.808545494318255e-07,2.4840367540423135e-07,3.637709018079e-06,3.217395950928989e-06,1.2965688152993363e-05,1.1467589176904e-05,5.264881766002955e-07,4.656559717083426e-07,2.7872324468978573e-09,2.4651862874075312e-09,1.984121627119624e-06,1.7548695779456327e-06,1.298244443050924e-07,1.1482409378070253e-07
379,ALB,2903.0,2.1801888313519015e-09,1.9619737210643925e-09,4.246388015394478e-08,3.8213670191497276e-08,1.59953695136905e-07,1.4394392904542809e-07,3.012917994895439e-07,2.711355018749173e-07,1.5767905249834023e-06,1.4189695539915487e-06,inf,inf,2.477998287827744e-09,2.2299754276540735e-09
380,ALB,2905.0,1.2675236582949094e-09,1.0404809317909642e-09,3.462268267209463e-08,2.842096152763271e-08,1.247679311338418e-07,1.0241911651448339e-07,1.476384637812471e-07,1.2119300918607196e-07,6.457321923641609e-07,5.300666609270994e-07,inf,inf,1.2938717132244096e-08,1.062109442284255e-08
381,ALB,2907.0,8.015881718021627e-10,5.801025717096187e-10,3.010843447046272e-08,2.1789219053966624e-08,7.620035684826021e-08,5.5145552950819046e-08,2.0574095592047746e-07,1.4889298748899311e-07,inf,inf,inf,inf,4.114819281917769e-09,2.9778598681093765e-09
382,ALB,2908.0,5.914938972955979e-09,5.322912703595121e-09,1.87306404996897e-05,1.6855890604809725e-05,3.1657420812010243e-06,2.8488829415444256e-06,7.492256199875882e-05,6.742356241923893e-05,inf,inf,inf,inf,2.2476768097232723e-06,2.022706827366146e-06
383,ALB,2913.0,7.571014229483372e-10,6.813231379981036e-10,8.951634021890297e-08,8.055664930933644e-08,5.284108681904475e-08,4.755222219314001e-08,5.662542446707724e-07,5.095778546834969e-07,5.142724912992979e-09,4.627989552491562e-09,inf,inf,2.6706377125694222e-08,2.403333571475851e-08
384,ALB,2918.0,1.6877023324789152e-09,1.3099633089011891e-09,4.235918921742642e-08,3.287841854678761e-08,1.0958940417985204e-07,8.506126688175462e-08,2.2897306763369788e-07,1.7772465650748394e-07,1.0458273430344313e-09,8.117518240366824e-10,inf,inf,2.1197893787024236e-09,1.6453412756857195e-09
385,ALB,2919.0,8.915096898900147e-10,6.919733182867938e-10,7.696968976897234e-08,5.974244838944115e-08,1.984496312015372e-07,1.5403293017741568e-07,6.112111347829672e-07,4.7441076850413676e-07,6.637994911260207e-09,5.1522887721862585e-09,inf,inf,1.6503504501528378e-08,1.2809714692716925e-08
386,ALB,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,AUT,960.0,1.944239212570555e-09,1.8212175565937353e-09,3.7650345516249876e-08,3.5268021456761027e-08,3.9532864872563e-06,3.7031424478456117e-06,3.2053673091450154e-07,3.002547824878147e-07,2.57823026014791e-09,2.4150928467873445e-09,2.635524335746526e-07,2.4687616421158015e-07,2.371971839336077e-08,2.221885419044357e-08
388,AUT,976.0,1.8023002824667406e-08,1.5940564795995828e-08,2.7554541456110913e-07,2.4370797573416836e-07,2.6032904863940496e-06,2.3024975962588873e-06,1.6432660505938924e-06,1.4533975948059306e-06,5.26666398047393e-09,4.658136008533375e-09,3.8067253457506815e-07,3.366883566785335e-07,1.098699475154045e-07,9.717520629275526e-08
389,AUT,1016.0,1.7817391916447816e-08,1.5758710859827538e-08,3.0090653400154423e-07,2.661387866080332e-07,7.026225774840178e-06,6.214392147896848e-06,7.760250887838184e-06,6.863605544213829e-06,inf,inf,2.3195691105904524e-05,2.0515583371906757e-05,6.12177521885415e-06,5.4144448343039595e-06
390,AUT,1049.0,1.0592567753129476e-09,9.368667045517833e-10,2.1424754851374775e-08,1.894926701555172e-08,7.576801404591438e-08,6.701352427852756e-08,1.3197297218999266e-07,1.1672437356750817e-07,1.0733801989837869e-07,9.493582606124738e-08,5.551966706223798e-07,4.910473903085855e-07,1.0733801989837869e-07,9.493582606124738e-08
391,AUT,1052.0,5.28211548324943e-09,4.671802192996891e-09,6.013873319024298e-08,5.319010280884554e-08,4.316242937740963e-07,3.817529791991746e-07,5.855368499543619e-07,5.178819638404531e-07,4.720890713154179e-09,4.175423209990971e-09,8.48699467691474e-07,7.506378925129402e-07,1.607111732137593e-08,1.4214206672309691e-08
392,AUT,1053.0,3.683734869951436e-09,3.2581038219314463e-09,2.92893914486149e-08,2.5905197195159835e-08,6.354826137720735e-07,5.62056827050931e-07,3.4890966397887406e-07,3.085954743896574e-07,2.0780770322304742e-07,1.8379690612933078e-07,8.056992544118298e-07,7.12606067700281e-07,2.7822356006189197e-07,2.460766793460828e-07
393,AUT,2511.0,5.964586894647537e-10,4.896191790407678e-10,1.6706827787071706e-08,1.3714249536413053e-08,5.612743375908147e-08,4.607371562219561e-08,6.540545479585767e-08,5.368982906540126e-08,inf,inf,inf,inf,4.873503926114451e-09,4.000546950698957e-09
394,AUT,2514.0,3.8845659349221647e-10,3.1887505666035144e-10,1.505166194016012e-08,1.2355562074137334e-08,5.231979875602106e-08,4.294811588291058e-08,6.415685709378695e-08,5.2664884014489774e-08,2.5779392113574364e-08,2.1161708305641503e-08,inf,inf,1.4924911223648314e-08,1.225151533484508e-08
395,AUT,2555.0,7.064463648403013e-10,6.357381448921029e-10,8.019121016297317e-09,7.216487156415043e-09,2.9252849866594054e-08,2.632493198715766e-08,1.0489658043550764e-07,9.439748121100463e-08,1.1538623959058258e-08,1.038372303323768e-08,inf,inf,6.29379488675905e-10,5.663848927220553e-10
396,AUT,2731.0,1.0439501341850673e-08,9.233286439365966e-09,1.7626128587907675e-07,1.558954673599357e-07,1.4754183123298505e-06,1.3049435456284354e-06,8.482675486676684e-07,7.50255878857803e-07,inf,inf,1.1371034188088766e-06,1.00571868648119e-06,4.399820383171208e-07,3.891450419831919e-07
397,AUT,2735.0,1.4968702005929083e-08,1.3239168109705301e-08,9.506822887693929e-08,8.408372773372064e-08,6.072650828760944e-07,5.370996440550573e-07,6.785590827757251e-07,6.001560967461897e-07,1.7670989985228017e-08,1.5629224697417685e-08,5.044316919034763e-07,4.4614796702666305e-07,2.667779081124005e-07,2.3595349630559791e-07
398,AUT,2903.0,2.1665946419587147e-08,1.9497401741509048e-08,3.8015257256205267e-07,3.421030998031865e-07,1.7676922707494594e-06,1.59076394313447e-06,2.512036723281527e-06,2.260606955944702e-06,1.9301352893712083e-06,1.736948039265546e-06,inf,inf,3.403498052301167e-08,3.0628419163894495e-08
399,AUT,2905.0,2.7673108117904436e-10,2.271621608925431e-10,7.946896229887501e-09,6.523423795688733e-09,2.9003124892898466e-08,2.380799617894904e-08,3.3738030158179714e-08,2.769477068617132e-08,1.1213510284895413e-07,9.20491191901755e-08,inf,inf,3.122532909358154e-09,2.5632152345364796e-09
400,AUT,2907.0,6.216620472323736e-10,4.4989155905705123e-10,2.335023353674082e-08,1.6898366269838946e-08,5.909626851357567e-08,4.276746906842883e-08,1.5955991911596768e-07,1.1547216223619165e-07,inf,inf,inf,inf,3.191198509126185e-09,2.309443336492863e-09
401,AUT,2908.0,6.920986631782606e-11,6.228265047562615e-11,2.1916458157182597e-07,1.9722839758121438e-07,3.70419014022632e-08,3.3334377318332495e-08,8.766583262873039e-07,7.889135903248575e-07,inf,inf,inf,inf,2.6299749200773904e-08,2.366740718073794e-08
402,AUT,2913.0,8.616897303582039e-10,7.754432012320399e-10,1.2676239276429625e-07,1.1407474428193202e-07,4.504078747439273e-07,4.0532654846235787e-07,5.514931625322216e-07,4.962942093249656e-07,1.0639947702641633e-06,9.574995287512728e-07,inf,inf,1.128359505161581e-08,1.0154219970329328e-08
403,AUT,2918.0,1.338335234285353e-09,1.0387910345234958e-09,3.550389185090687e-08,2.755746363138061e-08,8.394027854634574e-08,6.515289036375868e-08,1.8927736617952785e-07,1.4691358785790737e-07,2.480565765874296e-10,1.925369228967574e-10,inf,inf,1.3085891364424236e-09,1.0157026640168389e-09
404,AUT,2919.0,1.162119347662329e-09,9.020155253123433e-10,1.1682495731976859e-07,9.06773692894426e-08,2.8056714700800653e-07,2.1777102584419532e-07,8.991225777997385e-07,6.97882300957848e-07,1.3397727978782235e-08,1.0399068447731067e-08,inf,inf,2.4271047843059967e-08,1.8838738047066792e-08
405,AUT,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,BGR,946.0,3.250758483814116e-08,2.8751549756430958e-08,7.134903168260235e-07,6.310512591783219e-07,1.7505849084757527e-05,1.5483164728941402e-05,1.0913357957340004e-05,9.652392076573141e-06,6.205494473936636e-08,5.488490886634837e-08,7.648935585673499e-06,6.765151984382312e-06,5.189795419028151e-07,4.590149097782611e-07
407,BGR,960.0,2.4149860273815325e-09,2.2621778861155433e-09,4.6766394669930974e-08,4.380725297627395e-08,4.910471698766712e-06,4.599761804580959e-06,3.981463399236859e-07,3.72953646688288e-07,3.2024814710929017e-09,2.999844588109742e-09,3.2736478127281287e-07,3.066507882413565e-07,2.9462829534054696e-08,2.7598570210609627e-08
408,BGR,976.0,7.854995323697538e-09,6.94740289105822e-09,1.3215474592881065e-07,1.1688514456055673e-07,2.3140081233531006e-06,2.0466398850187997e-06,1.003529242086648e-06,8.875781169087178e-07,6.409391180862341e-09,5.668828686060298e-09,4.1805430869929396e-07,3.6975091558802517e-07,8.34939052989988e-08,7.384674021511121e-08
409,BGR,1016.0,5.6221489879036145e-09,4.9725470891987025e-09,9.160805065696765e-08,8.102335007869081e-08,2.0138329176531306e-06,1.7811479265942717e-06,2.019848053054638e-06,1.7864680531324082e-06,inf,inf,6.499618865770296e-06,5.748631162465585e-06,1.6035864216454677e-06,1.418302682904361e-06
410,BGR,1049.0,2.336328180674511e-09,2.0663810082624424e-09,4.7255075152596e-08,4.179506571339116e-08,1.6711618045295321e-07,1.4780701800277237e-07,2.910835042086556e-07,2.574507425329233e-07,2.367479223083504e-07,2.0939327550392753e-07,1.224558254072538e-06,1.0830686975645546e-06,2.367479223083504e-07,2.0939327550392753e-07
411,BGR,1052.0,8.084424175189531e-09,7.1503227656683235e-09,9.204399828255609e-08,8.140892685748608e-08,6.606129468869159e-07,5.842835174231829e-07,8.961803808051717e-07,7.926327021140374e-07,7.2254541065756435e-09,6.390600971816064e-09,1.2989580625099408e-06,1.1488721032868736e-06,2.459729057557666e-08,2.1755237350863197e-08
412,BGR,1053.0,5.377846241584376e-09,4.7564718993190504e-09,4.593267548578176e-08,4.0625460527167455e-08,7.297713317128542e-07,6.454511111493204e-07,5.667605986800946e-07,5.012751834401466e-07,3.3904143183087294e-07,2.99867450790735e-07,1.3993791972834813e-06,1.2376902442658085e-06,2.955374629833851e-07,2.613900760134739e-07
413,BGR,2511.0,4.4371802024468666e-10,3.6423788710791564e-10,1.2428556547479784e-08,1.0202315367221096e-08,4.175436493572302e-08,3.427519498381858e-08,4.865647768710435e-08,3.9940980123122585e-08,inf,inf,inf,inf,3.6255008971212198e-09,2.9760900531988226e-09
414,BGR,2514.0,4.435235787824961e-10,3.6407827459698945e-10,1.718536145907347e-08,1.4107066788919045e-08,5.973656973315196e-08,4.9036372087569015e-08,7.325163052546748e-08,6.013057372583792e-08,2.94338375010202e-08,2.416155822325476e-08,inf,inf,1.7040642763748537e-08,1.3988270550305385e-08
415,BGR,2555.0,9.054704710264493e-10,8.148419273628262e-10,1.0278313606279595e-08,9.24955714954042e-09,3.74941298672528e-08,3.3741342234154364e-08,1.34448644402713e-07,1.2099167895804935e-07,1.4789351026765337e-08,1.3309084813592825e-08,inf,inf,8.066918741872002e-10,7.259500807414268e-10
416,BGR,2731.0,1.2613652430322803e-08,1.1156228839099756e-08,2.1439707095336007e-07,1.8962491627234258e-07,1.5495613782316773e-06,1.3705198737064768e-06,1.0205759995445552e-06,9.026552349929186e-07,inf,inf,1.3728009914690897e-06,1.2141829732484755e-06,5.417399730841648e-07,4.791455246131286e-07
417,BGR,2735.0,1.063465938722354e-08,9.405895271422977e-09,6.226497898613824e-08,5.507067505373768e-08,3.9599070735986995e-07,3.5023661654443053e-07,2.7583563983206023e-07,2.4396466740658493e-07,2.098635647153149e-09,1.8561522650845367e-09,2.640089270250114e-07,2.3350445255457536e-07,5.438107536086309e-08,4.809770402295698e-08
418,BGR,2805.0,1.8039724484236031e-09,1.4808393687783176e-09,9.159018455086668e-08,7.518426969054615e-08,8.162975207478995e-07,6.700798043872217e-07,5.629638320002496e-07,4.621240232093141e-07,inf,inf,inf,inf,7.255978070326047e-08,5.956265016641678e-08
419,BGR,2903.0,7.083918237995767e-09,6.374888828550804e-09,1.6150052432138763e-07,1.453359360896292e-07,1.212694260951341e-07,1.09131568672278e-07,8.783644019831078e-07,7.904489048963199e-07,1.641018889223898e-07,1.4767693009559732e-07,inf,inf,5.2874486397698556e-08,4.7582278807810734e-08
420,BGR,2905.0,7.284352849874108e-10,5.979557218621753e-10,2.0669483084802728e-08,1.6967101859576772e-08,7.184990941825648e-08,5.897993320390564e-08,9.280395528034715e-08,7.618062608304877e-08,2.6170274815493867e-07,2.1482574898744216e-07,inf,inf,1.2942625948948593e-08,1.0624303080306483e-08
421,BGR,2907.0,3.736255251188702e-09,2.703896284928048e-09,1.4033739562601878e-07,1.0156098477183649e-07,3.5517488085768787e-07,2.570370534896736e-07,9.589721430323043e-07,6.940000188877825e-07,inf,inf,inf,inf,1.917944362276867e-08,1.3880000929297312e-08
422,BGR,2913.0,1.7984088948987036e-10,1.6184061402295078e-10,6.535619463517086e-09,5.881469280964216e-09,2.583027521614122e-08,2.324492284941442e-08,2.718421102025118e-08,2.446334321258303e-08,4.540886089034968e-08,4.086388779227475e-08,inf,inf,5.984870113919095e-10,5.38584443633343e-10
423,BGR,2918.0,4.9195116207467454e-09,3.8184338534542905e-09,1.0586436425127803e-07,8.216995984453761e-08,2.861687554012907e-07,2.2211889058599325e-07,5.472547155464114e-07,4.2476897980936593e-07,2.278478698406018e-09,1.7685129880935985e-09,inf,inf,4.967065826202429e-09,3.855344547438695e-09
424,BGR,2919.0,2.9481672776968434e-09,2.2883128665310515e-09,2.2073381373313225e-07,1.7132950014918884e-07,5.89293322742726e-07,4.573985685257574e-07,1.7693191912185563e-06,1.3733128038205113e-06,1.978638339021595e-08,1.5357824515750994e-08,inf,inf,5.674945713569111e-08,4.404787812233758e-08
425,BGR,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,BLR,960.0,2.3877655765769546e-09,2.2366798082127997e-09,4.623926849570602e-08,4.331348068897949e-08,4.8551234475602745e-06,4.547915711686531e-06,3.9365864403806354e-07,3.6874990957471387e-07,3.1663847863303096e-09,2.966031919586539e-09,3.23674897843777e-07,3.031943820340876e-07,2.9130740034238846e-08,2.728749366019616e-08
427,BLR,976.0,8.638906545414551e-08,7.64073838823661e-08,1.3007374469291862e-06,1.1504458916787363e-06,1.1239994377993365e-05,9.941287832669386e-06,6.506014960290714e-06,5.754288230831821e-06,4.2415465578107066e-08,3.751464081638812e-08,2.584681668217623e-06,2.2860389031762764e-06,6.737857797477014e-07,5.959343171154949e-07
428,BLR,1016.0,2.984426803921339e-08,2.6395961488561078e-08,5.784422830911395e-07,5.116071269621092e-07,4.1185089280408824e-05,3.6426426311418235e-05,,,,,,,,
429,BLR,1049.0,1.6242899207110019e-09,1.4366140304399836e-09,3.2853236504917186e-08,2.9057263673511748e-08,1.1618450256379872e-07,1.0276015653029529e-07,2.0237054275262672e-07,1.7898797336556594e-07,1.6459471196538154e-07,1.4557688841791832e-07,8.513519829389889e-07,7.529839272767757e-07,1.6459471196538154e-07,1.4557688841791832e-07
430,BLR,1052.0,5.7628636442605896e-09,5.0970031035058555e-09,6.561221923545235e-08,5.80311639689882e-08,4.709082863595795e-07,4.164979678864784e-07,6.388290895338449e-07,5.650166398100864e-07,5.150559382057901e-09,4.555446523758358e-09,9.259432745786394e-07,8.189566915916929e-07,1.7533819172963064e-08,1.550790305960292e-08
431,BLR,1053.0,4.095648845982747e-09,3.6224238794257815e-09,3.3655136388835586e-08,2.9766509362693324e-08,7.02784015196992e-07,6.215819994493343e-07,4.00145945821336e-07,3.5391174485585485e-07,4.971043003299259e-06,4.39667206783761e-06,1.0473472753369114e-06,9.263332680371928e-07,5.380722092634066e-07,4.7590154649194765e-07
432,BLR,2511.0,6.406684743354478e-10,5.259099716074462e-10,1.794514533593829e-08,1.4730755846702395e-08,6.028762425619679e-08,4.948872003378139e-08,7.025333636245799e-08,5.7669343212233024e-08,inf,inf,inf,inf,5.234730217131097e-09,4.297069280207182e-09
433,BLR,2514.0,1.0436283245599868e-09,8.566904171574617e-10,4.043782753495051e-08,3.319447980147938e-08,1.40562484539617e-07,1.153845010556842e-07,1.7236395108110052e-07,1.414895913416624e-07,6.925897062989004e-08,5.685309132044973e-08,inf,inf,4.009729878572581e-08,3.2914947606576156e-08
434,BLR,2731.0,1.3187957016148648e-08,1.1664176352178137e-08,2.2543524853981514e-07,1.9938770590059328e-07,1.4589027149308583e-06,1.2903362155933488e-06,1.0632272357178994e-06,9.403784046813779e-07,inf,inf,1.434319105346492e-06,1.268593078486212e-06,5.756713274430726e-07,5.091563367977539e-07
435,BLR,2735.0,1.9682187955096637e-08,1.740804212690769e-08,1.432188001552711e-07,1.2667082095527586e-07,7.602344421396803e-07,6.723944119061607e-07,9.68657477704949e-07,8.567355528207641e-07,1.3508158335900337e-08,1.1947380540454644e-08,7.408360768444664e-07,6.552373986196992e-07,1.056561314919533e-07,9.344826866678458e-08
