,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low,ProteinI-BaU_low,ProteinI-HalfW_low,IronI-BaU_low,IronI-HalfW_low,ZincI-BaU_low,ZincI-HalfW_low,Vitamin AI-BaU_low,Vitamin AI-HalfW_low,Vitamin BI-BaU_low,Vitamin BI-HalfW_low,FolateI-BaU_low,FolateI-HalfW_low
1877,NER,2919.0,5.764963713766392e-11,3.9661420959842405e-11,4.669806116970266e-09,3.212702722893668e-09,1.1270325841850512e-08,7.753685188005964e-09,6.497129828200217e-08,4.469852959033547e-08,2.96045975756265e-10,2.036717774978925e-10,inf,inf,2.832776780105843e-10,1.9488752737984267e-10
1878,NER,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,NGA,960.0,1.4003897283563888e-08,1.2118648074480497e-08,2.711865741063587e-07,2.346785746547991e-07,2.84745917797033e-05,2.46412516355519e-05,2.308750603482206e-06,1.997939251395658e-06,1.8570385528204284e-08,1.6070381142245876e-08,1.898306126504377e-06,1.6427501158364837e-06,1.7084754685947942e-07,1.4784750650866207e-07
1880,NGA,976.0,2.485648593301541e-08,2.102630998311749e-08,3.397220500412862e-07,2.8737373221290596e-07,2.160998085894723e-06,1.828006410455374e-06,1.6590059771474167e-06,1.403367074225628e-06,3.919677399873083e-09,3.3156879965113095e-09,2.9192619789777463e-07,2.4694281990354044e-07,9.68251720371811e-08,8.190522533671243e-08
1881,NGA,1016.0,3.805264689319664e-08,3.218905324793842e-08,2.5559009563745836e-07,2.1620580616143011e-07,1.5627323148157563e-06,1.3219283755756816e-06,1.2840416900266705e-06,1.086181638004031e-06,inf,inf,3.7893301768491934e-06,3.2054261870131892e-06,1.0117691785647825e-06,8.558640363403328e-07
1882,NGA,1049.0,1.5650443894655875e-09,1.323884178919021e-09,3.165492367600234e-08,2.6777165505100257e-08,1.1194670456412674e-07,9.469665656267822e-08,1.949891324754799e-07,1.6494294301363586e-07,1.585911647991795e-07,1.3415359679712745e-07,8.20299151875444e-07,6.938979344345749e-07,1.585911647991795e-07,1.3415359679712745e-07
1883,NGA,1052.0,1.1408903577721873e-09,9.650887250882486e-10,1.2989435964238737e-08,1.0987872856443041e-08,9.322704066367014e-08,7.886153582149688e-08,1.2647079533790753e-07,1.0698270679743093e-07,1.0196707572588923e-09,8.62548048047622e-10,1.8331159975698453e-07,1.5506482011892086e-07,3.4712195991792075e-09,2.9363337805876496e-09
1884,NGA,1053.0,7.736645402202169e-10,6.544493251964244e-10,6.343694143554635e-09,5.366184096171857e-09,1.3491954904452542e-07,1.1412957843830127e-07,7.526124292397932e-08,6.366411679023381e-08,inf,inf,1.975607656794098e-07,1.6711830911544216e-07,1.1063402925149104e-07,9.358625350308869e-08
1885,NGA,2511.0,1.194545138322675e-10,1.0751763030577483e-10,3.3459249169040714e-09,3.0115724111665707e-09,1.124080415084651e-08,1.01175299807203e-08,1.3098940366898976e-08,1.1789985849703416e-08,inf,inf,inf,inf,9.760307837514537e-10,8.784977110349894e-10
1886,NGA,2514.0,3.4223412408750024e-11,3.080352583689558e-11,1.3260663936330062e-09,1.1935548661789676e-09,4.609426329652434e-09,4.1488143070856754e-09,5.65228294731958e-09,5.087460061717504e-09,2.2711900962170466e-09,2.0442339873576152e-09,inf,inf,1.3148995293888166e-09,1.1835038874175668e-09
1887,NGA,2555.0,3.4684592454003066e-11,2.9598309978884645e-11,3.937170012227034e-10,3.359808209250424e-10,1.4362352561192918e-09,1.2256201761515965e-09,5.150136405679719e-09,4.3949005302858636e-09,5.665150100820501e-10,4.834390629884493e-10,inf,inf,3.090081873174818e-11,2.6369403435733592e-11
1888,NGA,2731.0,2.0312419957027248e-08,1.7182446451790332e-08,3.4666638535825373e-07,2.932480037167202e-07,2.311654768351712e-06,1.955448162073257e-06,1.6392558884479824e-06,1.3866603085022886e-06,inf,inf,2.209600446202332e-06,1.8691195547869142e-06,8.826073889959565e-07,7.466049949469918e-07
1889,NGA,2735.0,3.974886631093386e-09,3.3623899483759463e-09,2.5744487021737627e-08,2.177747755391313e-08,1.6413711528826813e-07,1.3884496284335173e-07,2.232931205342812e-07,1.888855239676209e-07,inf,inf,1.4174676365561964e-07,1.199047765544383e-07,9.426159725164315e-08,7.973667591862958e-08
1890,NGA,2805.0,4.3663650688165003e-10,3.9300417388015774e-10,2.2168641368044553e-08,1.9953367273651534e-08,1.9757801641980483e-07,1.7783438603083253e-07,1.3626070693047334e-07,1.226444095157896e-07,inf,inf,inf,inf,1.7562490610128588e-08,1.5807501216068567e-08
1891,NGA,2903.0,2.439626355363619e-12,2.081870132810948e-12,3.4833118042247876e-11,2.972505520175257e-11,8.36791665497541e-11,7.140813067355173e-11,1.612942061363422e-10,1.376414013615024e-10,3.732841920974398e-10,3.185443577741214e-10,inf,inf,1.478596403702554e-12,1.2617693215940125e-12
1892,NGA,2905.0,2.9249433510085377e-12,2.6326588070221664e-12,9.234211669267453e-11,8.311452824760314e-11,2.9914474025058324e-10,2.6925172233626523e-10,5.90437669686928e-10,5.314362517697862e-10,inf,inf,inf,inf,3.1614002500225033e-11,2.8454869759696506e-11
1893,NGA,2907.0,1.6723045640174717e-13,1.2614839222091572e-13,1.4889159120028607e-11,1.1231467789580045e-11,4.907346530061582e-11,3.701801024515356e-11,7.843095734330088e-11,5.916350037002746e-11,6.204241309437594e-13,4.680098846683314e-13,inf,inf,9.225755035386887e-13,6.95934335036542e-13
1894,NGA,2908.0,3.2465609381431066e-11,2.7704727146479082e-11,1.0280776533913101e-07,8.773163792480534e-08,1.7375960475762637e-08,1.482788258286464e-08,4.1123106135652405e-07,3.5092655169922137e-07,inf,inf,inf,inf,1.2336931564943807e-08,1.052779631566205e-08
1895,NGA,2913.0,5.203805962838946e-13,4.440699776488189e-13,2.47817816624446e-11,2.1147685573840983e-11,1.2212205133037887e-10,1.0421360249013511e-10,1.5879434090996146e-10,1.3550812601816442e-10,inf,inf,inf,inf,2.737051544830025e-12,2.33567974481748e-12
1896,NGA,2918.0,1.5398368422961288e-11,1.0593668970707417e-11,3.183573634812683e-10,2.1902142035247844e-10,9.639497961978994e-10,6.631718870990348e-10,1.4237492067827835e-09,9.795016835337861e-10,1.2752661172947574e-11,8.773492570832979e-12,inf,inf,1.1972863158373003e-11,8.237012224116531e-12
1897,NGA,2919.0,5.095453791631694e-12,3.505537031026643e-12,2.9901345819481195e-10,2.0571332669108345e-10,6.597917341724995e-10,4.539192094540272e-10,3.075717814894761e-09,2.116012260735123e-09,1.5383613232567427e-11,1.0583517791157818e-11,inf,inf,2.0316249206968192e-11,1.3977040483333756e-11
1898,NGA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,RWA,960.0,6.084908995396711e-09,5.265739185833766e-09,1.178347420576516e-07,1.0197145416225524e-07,1.2372648567190225e-05,1.0707003250515497e-05,1.0031876863125073e-06,8.68135368098021e-07,8.069118450417377e-09,6.982828050779559e-09,8.248432412268824e-07,7.138002196556033e-07,7.423588974383986e-08,6.424201806717195e-08
1900,RWA,976.0,8.871105994607824e-09,7.504142984586713e-09,1.30311279837531e-07,1.102314048552358e-07,1.0642331481113908e-06,9.002437483239405e-07,8.348123221219908e-07,7.06174746903723e-07,1.4486890128850608e-09,1.225458189711313e-09,1.1306548369027516e-07,9.564304121143473e-08,3.666475890281593e-08,3.1015027153251e-08
1901,RWA,1016.0,9.666005927141863e-09,8.176555506294777e-09,1.3201877358016543e-07,1.1167578813707281e-07,1.1599933701210397e-06,9.812481234980126e-07,1.1959925417715657e-06,1.0117001248106372e-06,inf,inf,2.8952956968157945e-06,2.4491549198905546e-06,9.240688958149572e-07,7.816776314046462e-07
1902,RWA,1049.0,7.70488065069118e-09,6.517623182172131e-09,1.5584056948929075e-07,1.3182684514849591e-07,5.511255806612042e-07,4.662017523247831e-07,9.599523208529532e-07,8.120317216866804e-07,7.807612392700394e-07,6.604524824601094e-07,4.03842031932505e-06,3.416133628264153e-06,7.807612392700394e-07,6.604524824601094e-07
1903,RWA,1052.0,4.414538582385508e-09,3.734295222414382e-09,5.026106657569624e-08,4.2516257879357075e-08,3.6073086701778727e-07,3.0514526674586093e-07,4.893635937588118e-07,4.1395676945461567e-07,3.945493858007048e-09,3.337526355032854e-09,7.093022780087395e-07,6.000047476274084e-07,1.3431468452789949e-08,1.1361791846920354e-08
1904,RWA,1053.0,2.5755754674171697e-09,2.1787008955636573e-09,2.1118536729480494e-08,1.7864347392489235e-08,4.4915523786983403e-07,3.799441838819214e-07,2.5054917324652105e-07,2.1194164762034279e-07,inf,inf,6.576915897724935e-07,5.563468334628015e-07,3.6830729184065523e-07,3.11554228065603e-07
1905,RWA,2511.0,4.509244687871824e-10,4.058643643970191e-10,1.2630409411529615e-08,1.1368274384559878e-08,4.2432499851604837e-08,3.819229333100617e-08,4.944671019223871e-08,4.4505585730740517e-08,inf,inf,inf,inf,3.6843828547245386e-09,3.316208831048815e-09
1906,RWA,2514.0,1.515257113291255e-11,1.3638400835468222e-11,5.871219128152052e-10,5.284518327630813e-10,2.0408444227531524e-09,1.8369063597319126e-09,2.5025739221934217e-09,2.2524960267058807e-09,1.0055797206387416e-09,9.050938736265273e-10,inf,inf,5.821777330013768e-10,5.240017163100948e-10
1907,RWA,2555.0,4.171732674653123e-11,3.559973697749874e-11,4.735480403136844e-10,4.0410512839916996e-10,1.7274498912989637e-09,1.4741299735167067e-09,6.194390881480583e-09,5.286021500283723e-09,6.813830035266767e-10,5.814623706324794e-10,inf,inf,3.716634564690964e-11,3.1716129307226146e-11
1908,RWA,2731.0,1.2724008196579747e-08,1.0763345280985887e-08,2.1842969819924398e-07,1.847715142129482e-07,1.3105856503619785e-06,1.1086353967410392e-06,1.0231019129743902e-06,8.654504914528896e-07,inf,inf,1.3831534064711158e-06,1.1700210704377106e-06,5.622603136001912e-07,4.756207163322172e-07
1909,RWA,2735.0,6.049327406743937e-12,5.117176803927082e-12,3.780172472206666e-11,3.19767960782792e-11,2.438628525963338e-10,2.0628563288776053e-10,2.558370011733005e-10,2.1641466562560197e-10,4.9222061525080864e-12,4.1637354790355e-12,1.9494057502250317e-10,1.6490186785679225e-10,9.399376185304432e-11,7.951011170796169e-11
1910,RWA,2805.0,2.1817316926845865e-10,1.96371500778809e-10,1.1076954559260193e-08,9.97005359620572e-09,9.872335762288487e-08,8.885810277832218e-08,6.808507719635057e-08,6.128145286846382e-08,inf,inf,inf,inf,8.775409697242447e-09,7.898498142436542e-09
1911,RWA,2903.0,1.3561659508728577e-11,1.1572925427904506e-11,2.1284605644281823e-10,1.8163348941557537e-10,8.647917789712898e-10,7.379753755252548e-10,1.6966743101044353e-09,1.4478674423024802e-09,1.10573073341857e-08,9.435821119796687e-09,inf,inf,1.1812365567776507e-11,1.00801547004656e-11
1912,RWA,2905.0,1.4182612414659061e-11,1.276536841889937e-11,4.4097029151357067e-10,3.9690489088892614e-10,1.4002935488052466e-09,1.2603646297653356e-09,2.8071700528911753e-09,2.5266543914447455e-09,inf,inf,inf,inf,2.1184100842986648e-10,1.9067210185080845e-10
1913,RWA,2907.0,2.9461207189405736e-12,2.222372646584482e-12,1.9801882548771755e-10,1.4937324816443349e-10,5.894056184786273e-10,4.446114226850633e-10,1.046089189559625e-09,7.891054788824262e-10,1.471900420084244e-12,1.1103113362129047e-12,inf,inf,1.776833883562499e-11,1.340334425187356e-11
1914,RWA,2908.0,1.2356364748943543e-10,1.054437974257311e-10,3.9128489246244437e-07,3.3390536597818173e-07,6.613265840146247e-08,5.643471018695115e-08,1.5651395698497775e-06,1.3356214639127267e-06,inf,inf,inf,inf,4.6954186045985456e-08,4.006864302177782e-08
1915,RWA,2913.0,1.046650467627022e-10,8.931656043372007e-11,2.2814178785863134e-09,1.9468619575483497e-09,1.6377001740876262e-08,1.3975415011550602e-08,1.7861999457439512e-08,1.5242646932786625e-08,inf,inf,inf,inf,2.425165717672368e-10,2.0695300588300994e-10
1916,RWA,2918.0,1.8144582682187506e-10,1.2482991526563257e-10,4.1911364351364765e-09,2.883390680450289e-09,9.793182877179572e-09,6.737450015531507e-09,1.814319471449495e-08,1.248203664161226e-08,6.927573606755473e-11,4.765986859409333e-11,inf,inf,1.4723195769408723e-10,1.0129168096761288e-10
1917,RWA,2919.0,8.279381176926559e-12,5.6959946054985e-12,6.729277827478175e-10,4.629564623867824e-10,2.7136736155613027e-09,1.86693545628717e-09,4.955553314244287e-09,3.409289214012722e-09,2.2152693704712476e-10,1.5240465578629578e-10,inf,inf,3.691669985441113e-11,2.5397710134369174e-11
1918,RWA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,SEN,960.0,1.545735601840463e-08,1.3376437569908158e-08,2.993329170082764e-07,2.5903576732089575e-07,3.1429957939937064e-05,2.7198757000086194e-05,2.548374878300227e-06,2.2053045439153677e-06,2.049779819831918e-08,1.773831938618256e-08,2.0953305380021533e-06,1.8132504741778394e-06,1.885797434245365e-07,1.631925383528795e-07
1920,SEN,976.0,1.7222758797373206e-08,1.4568876156264527e-08,2.3074688704748428e-07,1.9519072759418097e-07,1.4070664482205294e-06,1.1902493130709366e-06,1.1999406850013748e-06,1.0150398922915042e-06,2.0832436424505586e-09,1.762233274428521e-09,1.6102133545433952e-07,1.362092985421356e-07,5.5287938146060646e-08,4.676853071344308e-08
1921,SEN,1016.0,3.040392399158722e-08,2.5718934376847465e-08,2.856024132134343e-07,2.415934773859475e-07,1.6857899847457904e-06,1.426023890956329e-06,1.580120377295565e-06,1.3366370835037258e-06,inf,inf,4.035005374976053e-06,3.413244898189813e-06,1.2277676606916343e-06,1.0385789644810654e-06
1922,SEN,1049.0,1.6867062905764137e-09,1.4267990017457605e-09,3.411568339621424e-08,2.88587427968614e-08,1.2064910878475994e-07,1.0205809330134378e-07,2.1014700832398424e-07,1.777651173602088e-07,1.709195707784099e-07,1.4458229884357037e-07,8.840667708442858e-07,7.478394982959125e-07,1.709195707784099e-07,1.4458229884357037e-07
1923,SEN,1052.0,1.3274019420104072e-09,1.1228604389259737e-09,1.5112935618300008e-08,1.2784159028819077e-08,1.0846770154713613e-07,9.175373872366526e-08,1.471461111012922e-07,1.2447212985631717e-07,1.1863654856718015e-09,1.003556517290089e-09,2.1327919186345122e-07,1.8041465769355798e-07,4.0386910150529415e-09,3.4163626120513668e-09
1924,SEN,1053.0,2.567138890898431e-09,2.171564324708175e-09,2.1049360674134422e-08,1.780583078692256e-08,4.4768398122019636e-07,3.78699635538951e-07,2.497284722814196e-07,2.112474097887293e-07,inf,inf,6.555372497063448e-07,5.545244591271064e-07,3.6710086139847564e-07,3.1053369843326893e-07
1925,SEN,2514.0,4.2906680586628697e-11,3.861909000306834e-11,1.6625199880338925e-09,1.496387233222363e-09,5.7789439829041516e-09,5.201464078487022e-09,7.086397350133425e-09,6.378265885886158e-09,2.8474433480217224e-09,2.5629032456581713e-09,inf,inf,1.6485198330652076e-09,1.4837860895915728e-09
1926,SEN,2731.0,1.754846619569547e-08,1.4844394777013017e-08,3.0146734017490394e-07,2.5501375220075153e-07,1.7866340712604002e-06,1.511328749766002e-06,1.4103886735632222e-06,1.1930596113599816e-06,inf,inf,1.907427181939611e-06,1.6135086554779596e-06,7.770708490766815e-07,6.57330750435184e-07
1927,SEN,2735.0,4.05741926421932e-08,3.432204995141017e-08,2.572827002340151e-07,2.1763759458968823e-07,1.4521286104077422e-06,1.228367774112099e-06,1.6949711482095515e-06,1.4337903141552859e-06,7.760859273085856e-08,6.564975968485944e-08,1.792635299875413e-06,1.5164052393984814e-06,4.232814301577254e-06,3.580573128710934e-06
1928,SEN,2805.0,1.4106718391588254e-10,1.2697058354648445e-10,7.162176684137923e-09,6.4464727217513474e-09,6.38328997707525e-08,5.745418819865009e-08,4.4022691419797695e-08,3.9623579798626754e-08,inf,inf,inf,inf,5.674035619727719e-09,5.10703902709193e-09
1929,SEN,2903.0,1.2507544493172248e-11,1.0673389905749851e-11,1.9181168360348645e-10,1.6368367817487504e-10,5.028468781507123e-10,4.2910747160015916e-10,9.364549919125153e-10,7.991296183934712e-10,1.8735920899228596e-09,1.5988413162145383e-09,inf,inf,7.463424638649203e-12,6.36895925047229e-12
1930,SEN,2905.0,2.3847025665347794e-12,2.1464033523081467e-12,8.03402203657628e-11,7.231196071920424e-11,2.858073046030536e-10,2.5724707362795677e-10,5.23956932847912e-10,4.715988202939902e-10,inf,inf,inf,inf,1.209909613176143e-11,1.0890054324404786e-11
1931,SEN,2907.0,2.3319748627368093e-12,1.7590987070389032e-12,2.3528532153582625e-10,1.7748480548077717e-10,9.671405917870867e-10,7.295515023437518e-10,1.0203106482186254e-09,7.696597295019712e-10,5.060452246601382e-12,3.817294579917297e-12,inf,inf,1.3901552862737404e-11,1.0486478245299281e-11
1932,SEN,2908.0,6.641636690627762e-12,5.667681458187235e-12,2.1031849990419724e-08,1.794765835208767e-08,3.5546788995967375e-09,3.0334070692971882e-09,8.41273999616789e-08,7.179063340835068e-08,inf,inf,inf,inf,2.5238219424385496e-09,2.1537189541111496e-09
1933,SEN,2913.0,4.768499856106136e-13,4.069228636965196e-13,1.121951783027373e-11,9.57424444281567e-12,7.713903625384476e-11,6.582707032067802e-11,8.598831389524845e-11,7.337865574198083e-11,inf,inf,inf,inf,1.1970411972363827e-12,1.0215024570429542e-12
1934,SEN,2918.0,2.580117588952198e-11,1.775052453096384e-11,7.729844908575065e-10,5.317928231555096e-10,2.6567312771413462e-09,1.8277606380811377e-09,4.323193569206322e-09,2.974242485338279e-09,2.49297635395099e-11,1.715101595190889e-11,inf,inf,3.649592260047192e-11,2.5108226546485394e-11
1935,SEN,2919.0,2.97827547428066e-11,2.0489745154466396e-11,2.144076827321171e-09,1.4750679768471856e-09,8.382642530597469e-09,5.767035677397103e-09,2.0984310685456417e-08,1.4436649057488433e-08,6.86030963335371e-11,4.719711030159126e-11,inf,inf,7.39907820384341e-11,5.0903695136305517e-11
1936,SEN,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,SWZ,960.0,9.225018993957337e-09,7.98311758537236e-09,1.7864321955385795e-07,1.545937009411142e-07,1.875753904031026e-05,1.623233945307819e-05,1.5208814902142418e-06,1.3161355849510555e-06,1.2233177361552122e-08,1.0586308102341608e-08,1.2505026078634454e-06,1.0821559680178187e-06,1.1254523172627953e-07,9.739403454154281e-08
1938,SWZ,976.0,8.155397584126217e-09,6.898719235756544e-09,1.0466267409476751e-07,8.85350340795986e-08,5.74753950751504e-07,4.861891888133242e-07,5.0395492613682e-07,4.262996999265047e-07,8.701600633192908e-10,7.360756977308168e-10,6.708775523054294e-08,5.675009497924564e-08,2.3489810538538694e-08,1.9870227801267388e-08
1939,SWZ,1016.0,1.6401626658670118e-08,1.3874273591284142e-08,1.067184116511422e-07,9.027399972505446e-08,6.682675869186762e-07,5.652931581756137e-07,5.380789597056681e-07,4.551655062044506e-07,inf,inf,1.6269825639887308e-06,1.3762782003756995e-06,4.249062416867111e-07,3.5943175457474615e-07
1940,SWZ,1049.0,1.1409009026570672e-09,9.650976450948343e-10,2.307610649166558e-08,1.952027207726578e-08,8.160797044888198e-08,6.903286684913639e-08,1.4214502716153474e-07,1.2024167099530577e-07,1.1561129146924946e-07,9.779656136960988e-08,5.979894558409899e-07,5.058442975017537e-07,1.1561129146924946e-07,9.779656136960988e-08
1941,SWZ,1052.0,1.3183331368949913e-09,1.1151890605965071e-09,1.5009684098540576e-08,1.2696817702030557e-08,1.0772665061484785e-07,9.112687752302887e-08,1.4614080941923505e-07,1.2362173672953141e-07,1.1782602410998984e-09,9.967002229081284e-10,2.1182206922036265e-07,1.7918206542530394e-07,4.011098693106036e-09,3.393022035431926e-09
1942,SWZ,1053.0,1.4468314045151529e-09,1.2238868232068852e-09,1.1863353469607373e-08,1.0035310227015523e-08,2.523132837199416e-07,2.1343392346973532e-07,1.4074618150944646e-07,1.1905837572265107e-07,inf,inf,3.6945873208001537e-07,3.125282410240342e-07,2.0689689084566687e-07,1.7501581571858458e-07
1943,SWZ,2511.0,6.082654379689914e-10,5.474825219175965e-10,1.7037535206495126e-08,1.5335003700452412e-08,5.723846207719751e-08,5.151872128941565e-08,6.670013918761822e-08,6.003490932613786e-08,inf,inf,inf,inf,4.9699737004783435e-09,4.4733328010340196e-09
1944,SWZ,2514.0,5.20485628879132e-11,4.684743977433421e-11,2.0167436624440536e-09,1.8152139468303767e-09,7.010230696187909e-09,6.309710434293589e-09,8.596255713197822e-09,7.737246707004274e-09,3.4541319007433303e-09,3.1089664577512696e-09,inf,inf,1.9997605741145597e-09,1.7999279492244189e-09
1945,SWZ,2731.0,1.2577926059549465e-08,1.06397731757224e-08,2.1388968461650974e-07,1.8093107863507194e-07,1.5312219994431296e-06,1.2952735354475916e-06,1.0173843062650028e-06,8.606139199698123e-07,inf,inf,1.3688351412076014e-06,1.1579091297288561e-06,5.409234043433274e-07,4.5757164578678797e-07
1946,SWZ,2805.0,5.592109539000068e-09,5.033299678301434e-09,2.839191613781283e-07,2.5554760929874e-07,2.530429528691192e-06,2.27756807049299e-06,1.7451238891101886e-06,1.5707366689431999e-06,inf,inf,inf,inf,2.2492707256866942e-07,2.0245049817167992e-07
1947,SWZ,2903.0,1.3584104806458903e-10,1.1592079260565842e-10,2.1949873586608805e-09,1.8731059425747937e-09,8.641563215104098e-09,7.3743310399848214e-09,1.2898976218679913e-08,1.1007420572608917e-08,9.626913517003894e-08,8.215185771436385e-08,inf,inf,2.0009090267552283e-10,1.707488006151113e-10
1948,SWZ,2905.0,2.1714971021573452e-10,1.9545031422391331e-10,6.7271426959356915e-09,6.054910929623074e-09,2.1262576455806455e-08,1.913784386527e-08,4.2779794309512725e-08,3.8504883252765145e-08,inf,inf,inf,inf,3.5721127330488326e-09,3.215157668983374e-09
1949,SWZ,2907.0,1.5618024666075966e-11,1.1781279222003627e-11,5.801993223411693e-10,4.3766675793296854e-10,4.765463124431154e-10,3.594772891672686e-10,5.0877616186007375e-09,3.837895093988761e-09,4.3726146302237616e-11,3.298432099469044e-11,inf,inf,7.357257360126476e-11,5.54986338676139e-11
1950,SWZ,2908.0,2.092231471276601e-12,1.7854185750213587e-12,6.625399807131796e-09,5.653825613940487e-09,1.1197858917086013e-09,9.555761676233188e-10,2.6501599228527176e-08,2.261530245576194e-08,inf,inf,inf,inf,7.950479590851084e-10,6.784590585081163e-10
1951,SWZ,2913.0,2.661569920591329e-11,2.2712670372185824e-11,5.801510045384558e-10,4.950754226004666e-10,4.164574188918343e-09,3.5538649599857367e-09,4.54220028060801e-09,3.876114504441764e-09,inf,inf,inf,inf,6.167052255028689e-11,5.262691915506471e-11
1952,SWZ,2918.0,1.0983990171516795e-09,7.556693843033481e-10,2.155136476328161e-08,1.4826767219618667e-08,6.205406880920429e-08,4.269155310441575e-08,1.0052476483544085e-07,6.915837137893808e-08,1.2195341612814888e-09,8.390071498627555e-10,inf,inf,7.769656317707991e-10,5.345317424879159e-10
1953,SWZ,2919.0,4.719951823279977e-11,3.247201638516133e-11,3.0650554295764077e-09,2.1086768224991907e-09,1.1837503793465363e-08,8.143888572017227e-09,2.3067413328751245e-08,1.586976841331348e-08,3.8335701509685416e-10,2.6373945628413215e-10,inf,inf,2.2123690829070335e-10,1.5220512369606907e-10
1954,SWZ,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,TGO,960.0,2.4298530799578617e-09,2.102738527171482e-09,4.7054296314280055e-08,4.071969722988173e-08,4.940701373014266e-06,4.275568434148416e-06,4.005973945060333e-07,3.466676986605945e-07,3.222196475596295e-09,2.788414133857835e-09,3.2938009289765827e-07,2.850378967897264e-07,2.964420757548591e-08,2.5653410031492076e-08
1956,TGO,976.0,3.9730220457516505e-08,3.360812679992516e-08,5.290664610209064e-07,4.47541757957055e-07,3.155185068832479e-06,2.6689975200097596e-06,2.5683058918021287e-06,2.1725515005631134e-06,5.247959005014473e-09,4.439292549859675e-09,3.976398124902024e-07,3.3636685336692827e-07,1.354102407922132e-07,1.145446587043069e-07
1957,TGO,1016.0,6.80875189690377e-08,5.759580351311163e-08,5.169732865713099e-07,4.3731204023499386e-07,2.8778472700426417e-06,2.434395149300347e-06,2.558664832663135e-06,2.1643960477542038e-06,inf,inf,6.875514157642159e-06,5.816055107768774e-06,1.998349665414418e-06,1.690420747039417e-06
1958,TGO,1049.0,2.531487392797159e-09,2.1414064233676555e-09,5.1202407257674925e-08,4.33125458595785e-08,1.8107580409654972e-07,1.531735418126511e-07,3.153984218701204e-07,2.6679817108092353e-07,2.5652405580344544e-07,2.1699585090125577e-07,1.3268486026801923e-06,1.1223923645443289e-06,2.5652405580344544e-07,2.1699585090125577e-07
1959,TGO,1052.0,2.2136140924710317e-09,1.872514731837914e-09,2.520277107068901e-08,2.13192354862193e-08,1.808838944133472e-07,1.5301120380161238e-07,2.4538513533647874e-07,2.0757334462877234e-07,1.9784175951459846e-09,1.6735600415801351e-09,3.556705846194001e-07,3.0086473141205185e-07,6.735038621773565e-09,5.69722567346429e-09
1960,TGO,1053.0,2.9608686446389448e-09,2.5046236265754775e-09,2.4277763945965844e-08,2.053676419910997e-08,5.163466096055707e-07,4.367819289321965e-07,2.8803007343045073e-07,2.436470555302687e-07,inf,inf,7.56078954251315e-07,6.395735304918412e-07,4.234042161833691e-07,3.5816117860029327e-07
1961,TGO,2514.0,4.353775352386213e-11,3.9187100910188325e-11,1.686972389331624e-09,1.5183961482350644e-09,5.863940890228074e-09,5.277967391468731e-09,7.1906243266557115e-09,6.472077640420166e-09,2.8893236429472137e-09,2.6005985149488616e-09,inf,inf,1.6727663196010183e-09,1.5056096665493407e-09
1962,TGO,2555.0,6.34721199923188e-11,5.4164323396361257e-11,7.20494345659788e-10,6.148382746359999e-10,2.628282187097782e-09,2.242860745412123e-09,9.424648029283248e-09,8.042581275318254e-09,1.0367112932078736e-09,8.846839488072338e-10,inf,inf,5.654788872042948e-11,4.825548811675821e-11
1963,TGO,2731.0,1.701175963644266e-08,1.439039019586533e-08,2.905622240819882e-07,2.4578902300976924e-07,1.9091371726679306e-06,1.6149551509809354e-06,1.3722097288033164e-06,1.1607637216870235e-06,inf,inf,1.8503771973955632e-06,1.5652495949338491e-06,7.408480296774829e-07,6.266895636156745e-07
1964,TGO,2735.0,2.988212510049956e-10,2.5277540317267907e-10,1.935401064810085e-09,1.6371719976837355e-09,1.2339385416207397e-08,1.0437989644293261e-08,1.6786574262750474e-08,1.4199903999076465e-08,inf,inf,1.0656139199077092e-08,9.014117547703694e-09,7.086332523832752e-09,5.994388132380675e-09
1965,TGO,2805.0,5.2217810869803864e-11,4.699977509732141e-11,2.6511707197007827e-09,2.386243802545079e-09,2.3628559066493282e-08,2.1267397914629017e-08,1.6295558688613745e-08,1.4667171616206912e-08,inf,inf,inf,inf,2.1003163927632215e-09,1.890435398358928e-09
1966,TGO,2903.0,5.4056340726431005e-12,4.612931033475218e-12,8.304736692204655e-11,7.086898058118056e-11,2.7014423780211884e-10,2.305292443634815e-10,5.339838211849301e-10,4.556783731595139e-10,7.59995616580634e-09,6.485469267652009e-09,inf,inf,4.7959618858535095e-12,4.092663528702501e-12
1967,TGO,2905.0,2.7899809010468733e-12,2.511182921895587e-12,8.756875972113733e-11,7.881816460492097e-11,2.8243166742351093e-10,2.54208758049308e-10,5.475868850853227e-10,4.9286747216237e-10,1.1206573490861056e-07,1.0086719931544541e-07,inf,inf,3.020936556105611e-11,2.7190595767074858e-11
