,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high
1967,CYP,1052.0,6.99922378517508e-10,6.131707089818055e-10
1968,CYP,1053.0,4.3728712365007847e-10,3.8308770210356404e-10
1969,CYP,2731.0,7.530309768865224e-09,6.596967780352528e-09
1970,CYP,2735.0,3.762319068094677e-09,3.2959995582448322e-09
1971,GEO,946.0,1.7151735402605154e-08,1.5025868696125226e-08
1972,GEO,960.0,5.515294721343938e-09,4.932746337182498e-09
1973,GEO,976.0,1.0662903234941487e-08,9.341292887679705e-09
1974,GEO,1016.0,2.6080222951044822e-08,2.2847717530002782e-08
1975,GEO,1049.0,6.484846085281091e-10,5.68108377984978e-10
1976,GEO,1052.0,1.4715602413820317e-09,1.2891681480864188e-09
1977,GEO,1053.0,2.509869554940816e-09,2.1987845248134364e-09
1978,GEO,2731.0,1.3105016311591599e-08,1.1480718990606959e-08
1979,GEO,2735.0,8.919449256373432e-08,7.813930790213945e-08
1980,ISR,960.0,5.446509130361895e-10,4.871226166618535e-10
1981,ISR,976.0,5.4954785270986925e-09,4.814343087290077e-09
1982,ISR,1016.0,3.478400957057628e-09,3.0472715924293954e-09
1983,ISR,1049.0,1.3398994111706423e-09,1.173825980035092e-09
1984,ISR,1052.0,1.0235522854995943e-09,8.966884040899894e-10
1985,ISR,1053.0,4.3137716437655046e-10,3.7791025096179843e-10
1986,ISR,2731.0,3.442765318974805e-09,3.0160528028336902e-09
1987,ISR,2735.0,8.989909536278976e-07,7.875657891833769e-07
1988,JOR,960.0,1.2317210009766566e-09,1.1016215021992243e-09
1989,JOR,976.0,1.0092481085697628e-08,8.84157154084748e-09
1990,JOR,1016.0,1.650044470384059e-08,1.4455302027917557e-08
1991,JOR,1052.0,4.5308566722528636e-10,3.9692809992797486e-10
1992,JOR,1053.0,1.0598996765872874e-09,9.285307286775897e-10
1993,JOR,2731.0,1.8609874057408001e-09,1.6303278792160435e-09
1994,JOR,2735.0,4.498668722803213e-08,3.9410825755823713e-08
1995,KWT,960.0,1.440806761245661e-09,1.2886227542143898e-09
1996,KWT,976.0,2.2845198074283923e-09,2.001365684250379e-09
1997,KWT,1016.0,1.810618607526543e-08,1.58620202660791e-08
1998,KWT,1052.0,2.106792217003741e-09,1.8456664867806052e-09
1999,KWT,1053.0,5.825242105341885e-09,5.10323421761232e-09
2000,KWT,2731.0,1.2862880230054677e-08,1.1268594393161534e-08
2001,KWT,2735.0,1.0875040995413503e-08,9.527137296978278e-09
2002,LBN,960.0,1.658359349273943e-09,1.4831965324003696e-09
2003,LBN,976.0,4.136451756748895e-09,3.623760482879475e-09
2004,LBN,1016.0,9.737811888759958e-09,8.530861711279088e-09
2005,LBN,1049.0,2.551225350738904e-09,2.235014488889926e-09
2006,LBN,1052.0,7.436254789401381e-10,6.514570417143099e-10
2007,LBN,1053.0,3.255421371327654e-09,2.8519291446566703e-09
2008,LBN,2731.0,6.508733847743061e-10,5.70201078074925e-10
2009,OMN,960.0,1.242530230252496e-08,1.1112890156889062e-08
2010,OMN,976.0,3.323609278116053e-09,2.9116655217646393e-09
2011,OMN,1016.0,1.2320964972694442e-08,1.0793846660037981e-08
2012,OMN,1052.0,1.0388296301290208e-09,9.100722028158226e-10
2013,OMN,1053.0,3.8860446886709106e-09,3.4043900438421512e-09
2014,OMN,2731.0,2.1474987567952953e-08,1.881327666691799e-08
2015,OMN,2735.0,3.558150492662321e-08,3.117136595733439e-08
2016,SAU,960.0,1.2675961904452718e-09,1.133707404836884e-09
2017,SAU,976.0,1.2942593801673403e-08,1.133842789002508e-08
2018,SAU,1016.0,1.516987421400347e-08,1.3289648698855884e-08
2019,SAU,1052.0,1.4669528033660362e-09,1.2851317775951057e-09
2020,SAU,1053.0,1.8211964332335978e-09,1.5954687868764108e-09
2021,SAU,2731.0,3.860196635883565e-09,3.3817457202144575e-09
2022,SAU,2735.0,5.22931210678274e-09,4.581166584207029e-09
2023,SYR,946.0,4.7359247941382e-09,4.148932014228477e-09
2024,SYR,960.0,2.449716809253089e-09,2.1909675236780537e-09
2025,SYR,976.0,5.976924930575313e-09,5.236116760510494e-09
2026,SYR,1016.0,1.1284723501752095e-08,9.886041827793753e-09
2027,SYR,1052.0,7.668235755828129e-10,6.7177985721786e-10
2028,SYR,1053.0,2.452218616237836e-10,2.1482791144380074e-10
2029,SYR,2731.0,7.86312109252593e-09,6.888528904199495e-09
2030,SYR,2735.0,4.64717874296264e-08,4.0711855657809914e-08
2031,TUR,946.0,1.8238556106848398e-08,1.5977983733750457e-08
2032,TUR,960.0,2.9126409888369303e-09,2.6049957246368188e-09
2033,TUR,976.0,7.145669340929019e-09,6.260001495033492e-09
2034,TUR,1016.0,1.7143189979325257e-08,1.501838243277388e-08
2035,TUR,1049.0,3.567036928088819e-06,3.1249216045830314e-06
2036,TUR,1052.0,2.3724334271749913e-09,2.0783828767330026e-09
2037,TUR,1053.0,1.857757023250731e-09,1.6274978855160083e-09
2038,TUR,2731.0,1.7040838193569407e-08,1.4928716608442903e-08
2039,TUR,2735.0,2.4108146425924476e-07,2.1120069439030692e-07
2040,YEM,960.0,1.1237370698458151e-08,1.0050432833238367e-08
2041,YEM,976.0,2.8468356520249385e-08,2.493985459936466e-08
2042,YEM,1016.0,3.6208719877465183e-08,3.172084093898357e-08
2043,YEM,1052.0,2.364788994890761e-09,2.0716859313182655e-09
2044,YEM,1053.0,2.7560754775979845e-09,2.4144745281406257e-09
2045,YEM,2731.0,1.4906905224473566e-08,1.3059273321957939e-08
2046,YEM,2735.0,1.302007031393036e-07,1.1406301599179311e-07
2047,BGR,946.0,1.9179475054503286e-08,1.696341435629427e-08
2048,BGR,960.0,2.27008686573864e-09,2.1264472129486102e-09
2049,BGR,976.0,5.027197007166424e-09,4.446337850277262e-09
2050,BGR,1016.0,3.5981753522583133e-09,3.1824301370871707e-09
2051,BGR,1049.0,1.8924258263463537e-09,1.6737686166925785e-09
2052,BGR,1052.0,5.01234298861751e-09,4.433200114714361e-09
2053,BGR,1053.0,3.226707744950626e-09,2.85388313959143e-09
2054,BGR,2731.0,9.207966274135647e-09,8.144047052542822e-09
2055,BGR,2735.0,8.773593994459421e-09,7.759863598923956e-09
2056,BLR,960.0,2.2444996419823374e-09,2.1024790197200314e-09
2057,BLR,976.0,5.528900189065313e-08,4.8900725684714314e-08
2058,BLR,1016.0,1.9100331545096567e-08,1.689341535267909e-08
2059,BLR,1049.0,1.3156748357759115e-09,1.1636573646563867e-09
2060,BLR,1052.0,3.5729754594415652e-09,3.1601419241736304e-09
2061,BLR,1053.0,2.457389307589648e-09,2.1734543276554685e-09
2062,BLR,2731.0,9.627208621788512e-09,8.514848737090041e-09
2063,BLR,2735.0,1.574575036407731e-08,1.3926433701526156e-08
2064,CZE,960.0,1.1449054615281086e-09,1.072461615676511e-09
2065,CZE,976.0,3.1426657490306445e-08,2.7795516369789072e-08
2066,CZE,1016.0,1.6980971974108e-08,1.5018933675235272e-08
2067,CZE,1049.0,7.204022774230269e-10,6.371645887292169e-10
2068,CZE,1052.0,2.854289542426471e-09,2.5244953818300294e-09
2069,CZE,1053.0,1.388261155559618e-09,1.227856818269711e-09
2070,CZE,2731.0,1.0656273353211019e-08,9.425011887487107e-09
2071,CZE,2735.0,8.60923125925545e-10,7.614491883896534e-10
2072,HUN,960.0,1.443102189596247e-09,1.3517899580765559e-09
2073,HUN,976.0,1.454641190622572e-07,1.286567082057345e-07
2074,HUN,1016.0,8.150578974841497e-08,7.208833818497709e-08
2075,HUN,1049.0,1.3065833713115385e-09,1.155616358404838e-09
2076,HUN,1052.0,5.844521779175607e-09,5.1692261843873315e-09
2077,HUN,1053.0,1.728214582715432e-09,1.5285308893951537e-09
2078,HUN,2731.0,1.8274499411844732e-08,1.616300262629928e-08
2079,HUN,2735.0,7.229002313823029e-09,6.393739207330246e-09
2080,MDA,960.0,2.0809900316457017e-09,1.949315473232783e-09
2081,MDA,976.0,1.4445886167447448e-08,1.2776760161886363e-08
2082,MDA,1016.0,1.742036520885954e-08,1.540755794598625e-08
2083,MDA,1049.0,1.9005181728752565e-09,1.680925946436714e-09
2084,MDA,1052.0,5.192239704404525e-09,4.592310962251093e-09
2085,MDA,1053.0,5.435966199879018e-09,4.807876483236015e-09
2086,MDA,2731.0,4.8001468176477276e-09,4.24552179908005e-09
2087,MDA,2735.0,5.6616716302088145e-08,5.0075031532188865e-08
2088,POL,960.0,1.6098408696940787e-09,1.5079782550690576e-09
2089,POL,976.0,1.1725136874448183e-07,1.0370375342406926e-07
2090,POL,1016.0,5.232469528982578e-08,4.627892498338981e-08
2091,POL,1049.0,6.977012724669235e-10,6.170865338147653e-10
2092,POL,1052.0,2.978273497974436e-09,2.6341538164595356e-09
2093,POL,1053.0,1.0433322163934097e-09,9.22782122433363e-10
2094,POL,2731.0,9.27433308483788e-09,8.202745619956605e-09
2095,POL,2735.0,1.3358519831168263e-08,1.1815031769061632e-08
2096,ROU,960.0,2.2551999896964317e-09,2.1125023033738987e-09
2097,ROU,976.0,6.522389837679273e-09,5.768771100117154e-09
2098,ROU,1016.0,8.112507537862161e-08,7.175161282686131e-08
2099,ROU,1049.0,1.57445454708852e-09,1.3925368025723518e-09
2100,ROU,1052.0,4.120289903013515e-09,3.6442178263092153e-09
2101,ROU,1053.0,2.369859363002336e-09,2.0960378856309292e-09
2102,ROU,2731.0,5.951192993117039e-09,5.263572249482192e-09
2103,ROU,2735.0,1.91566427112014e-08,1.6943220138305802e-08
2104,RUS,960.0,2.127103126451196e-09,1.992510763866595e-09
2105,RUS,976.0,3.803816578659482e-08,3.36431088837293e-08
2106,RUS,1016.0,2.1187972334201328e-08,1.873984314238912e-08
2107,RUS,1049.0,2.226757773161821e-09,1.969470732118604e-09
2108,RUS,1052.0,3.929858878506605e-09,3.4757898393166386e-09
2109,RUS,1053.0,3.2692763167291515e-09,2.89153319620574e-09
2110,RUS,2731.0,6.686549257253923e-09,5.913962991283106e-09
2111,RUS,2735.0,1.7011265438592334e-08,1.504572693150924e-08
2112,SVK,960.0,1.2134692064976078e-09,1.1366869925112742e-09
2113,SVK,976.0,1.6880668516201394e-08,1.493021961434447e-08
2114,SVK,1016.0,1.0396942080149791e-08,9.195644617111787e-09
2115,SVK,1049.0,7.787345927092749e-10,6.887569932006985e-10
2116,SVK,1052.0,2.449238559609832e-09,2.1662453443593965e-09
2117,SVK,1053.0,1.6812141918227666e-09,1.4869610808704474e-09
2118,SVK,2731.0,1.1336127877082125e-08,1.0026313745731599e-08
2119,SVK,2735.0,1.0141546422301838e-09,8.969758227804383e-10
2120,UKR,960.0,1.8487522613369863e-09,1.7317725382606973e-09
2121,UKR,976.0,4.149052059305206e-08,3.669656706860948e-08
2122,UKR,1016.0,1.2470769068528644e-08,1.1029854698835394e-08
2123,UKR,1049.0,3.4442111715471037e-09,3.0462554927859238e-09
2124,UKR,1052.0,5.778505607881354e-09,5.110837742331532e-09
2125,UKR,1053.0,4.948964134901896e-09,4.377144265743015e-09
2126,UKR,2731.0,4.35587214000845e-09,3.852580103679758e-09
2127,UKR,2735.0,9.958251438171988e-09,8.80764175921548e-09
2128,DNK,960.0,1.343468825727912e-09,1.2584608911971794e-09
2129,DNK,976.0,6.725736536267828e-08,5.948622441008375e-08
2130,DNK,1049.0,8.910875636128918e-10,7.881283260543173e-10
2131,DNK,1052.0,6.024537761329664e-09,5.328442517856142e-09
2132,DNK,1053.0,2.246459803600577e-09,1.9868963240622414e-09
2133,DNK,2731.0,8.105434238908318e-09,7.168905256351779e-09
2134,DNK,2735.0,1.491117852782614e-08,1.3188291086663612e-08
2135,EST,960.0,1.5348986751964907e-09,1.4377780248369885e-09
2136,EST,976.0,4.864135767542724e-08,4.302117251677596e-08
2137,EST,1016.0,5.355702831692787e-08,4.736887013070346e-08
2138,EST,1049.0,1.4272256905755255e-09,1.2623192605835313e-09
2139,EST,1052.0,3.2174136189986714e-09,2.845662888038426e-09
2140,EST,1053.0,2.999258897061397e-09,2.6527144923452266e-09
2141,EST,2731.0,1.0910222317897948e-08,9.649618739400128e-09
2142,EST,2735.0,2.8012108445072525e-07,2.477549574202992e-07
2143,FIN,960.0,1.2835540811437341e-09,1.2023372496051217e-09
2144,FIN,976.0,5.288928004456651e-08,4.6778275727176987e-08
2146,FIN,1049.0,9.211406377823984e-10,8.147089675144748e-10
2147,FIN,1052.0,1.8304176777208854e-09,1.6189250969606076e-09
2148,FIN,1053.0,9.474818186607664e-10,8.380066002496803e-10
2149,FIN,2731.0,7.870255214159088e-09,6.960899602735435e-09
2150,FIN,2735.0,2.78725509237896e-07,2.465206316354004e-07
2151,GBR,960.0,1.3807806089025525e-09,1.2934117728305308e-09
2152,GBR,976.0,2.2124461501689407e-08,1.95681272191502e-08
2153,GBR,1049.0,8.895700027234224e-10,7.867861092258681e-10
2154,GBR,1052.0,1.2363583941117346e-09,1.0935054099551884e-09
2155,GBR,1053.0,3.6827163716318665e-10,3.257203004314335e-10
2156,GBR,2731.0,1.0663413317808913e-08,9.431326876694013e-09
2157,GBR,2735.0,1.8625640388674258e-08,1.6473571600189654e-08
2158,IRL,960.0,2.4475802543701735e-09,2.292709714735968e-09
2159,IRL,976.0,1.6186846703455686e-08,1.4316564294498938e-08
2160,IRL,1049.0,9.846486255719494e-10,8.708790299769341e-10
2161,IRL,1052.0,4.347880707106197e-09,3.845512027664319e-09
2162,IRL,1053.0,1.2131702922599907e-09,1.0729965389496326e-09
2163,IRL,2731.0,1.0509812124438354e-08,9.29547327896198e-09
2164,IRL,2735.0,6.977944117175634e-08,6.171689114448594e-08
2165,ISL,960.0,2.367531532575654e-09,2.21772607251104e-09
2166,ISL,976.0,1.1161112572699148e-08,9.871520294998216e-09
2167,ISL,1049.0,4.921739312271557e-10,4.3530650901794174e-10
2168,ISL,1052.0,4.267421584640487e-10,3.7743494213233693e-10
2169,ISL,1053.0,3.4425383331361803e-13,3.0447759397202126e-13
2170,ISL,2731.0,1.3124621446403117e-08,1.1608158786002196e-08
2171,ISL,2735.0,9.563688628448537e-08,8.458668056238606e-08
2172,LTU,960.0,1.960779198537776e-09,1.8367109756311436e-09
2173,LTU,976.0,1.1297915251072725e-07,9.992516334342731e-08
2174,LTU,1016.0,1.531107066633392e-08,1.354197834995184e-08
2175,LTU,1049.0,2.047298350913847e-09,1.810746651762777e-09
2176,LTU,1052.0,4.683755273122471e-09,4.142578522909024e-09
2177,LTU,1053.0,3.1526733479460856e-09,2.7884029244428133e-09
2178,LTU,2731.0,8.068798416671525e-09,7.136502459553632e-09
2179,LTU,2735.0,9.670124608630991e-09,8.552806067269798e-09
2180,LVA,960.0,2.1138431730968274e-09,1.9800898335137592e-09
2181,LVA,976.0,7.085859245986664e-08,6.267135368328445e-08
2182,LVA,1016.0,2.2300510950061107e-08,1.97238353254169e-08
2183,LVA,1049.0,2.09030539312276e-09,1.8487845164673763e-09
2184,LVA,1052.0,3.123537470657004e-09,2.7626335038677293e-09
2185,LVA,1053.0,4.829158229037974e-09,4.271181134962556e-09
2186,LVA,2731.0,1.2101821771965662e-08,1.0703536806951125e-08
2187,LVA,2735.0,3.588460705249153e-08,3.1738379528864444e-08
2188,NOR,960.0,1.4959265262521e-09,1.4012718370094788e-09
2189,NOR,976.0,2.1534307451433698e-08,1.904616154177456e-08
2190,NOR,1016.0,2.5873994490478446e-09,2.2884426625190965e-09
2191,NOR,1049.0,8.406974841308166e-10,7.435604848974583e-10
2192,NOR,1052.0,9.019805366320228e-10,7.977626885366245e-10
2193,NOR,1053.0,5.677352935746973e-10,5.021372588265231e-10
2194,NOR,2731.0,8.115020218569318e-09,7.177383639860112e-09
2195,NOR,2735.0,5.058195296595945e-09,4.4737544936647895e-09
2196,SWE,960.0,1.1898449587602511e-09,1.1145575680750143e-09
2197,SWE,976.0,3.502948928604124e-08,3.098206492929884e-08
2198,SWE,1049.0,7.594091031765044e-10,6.716644353673368e-10
2199,SWE,1052.0,1.5720367830988601e-09,1.3903983951208561e-09
2200,SWE,1053.0,1.0810587673508003e-09,9.56149621507526e-10
2201,SWE,2731.0,9.21108098615204e-09,8.146801880314933e-09
2202,SWE,2735.0,5.353614138016584e-09,4.7350396540476356e-09
2203,ALB,946.0,1.077283756192363e-06,9.528107877647763e-07
2204,ALB,960.0,4.395065959763547e-09,4.116968342453074e-09
2205,ALB,976.0,7.760345804633554e-09,6.86368949400519e-09
2206,ALB,1016.0,6.5246372234255794e-09,5.770758815397404e-09
2207,ALB,1049.0,2.929955656551435e-09,2.5914187800453023e-09
2208,ALB,1052.0,1.8220729773129552e-09,1.6115445711486864e-09
2209,ALB,1053.0,2.673390788917783e-09,2.3644982753615442e-09
2210,ALB,2731.0,3.973343506634854e-09,3.5142501080660507e-09
2211,ALB,2735.0,1.6851272965909525e-07,1.4904220524253883e-07
2212,ESP,960.0,1.6782514355672246e-09,1.5720601452084708e-09
2213,ESP,976.0,9.232671317412733e-09,8.165897592487657e-09
2214,ESP,1016.0,5.631782070910964e-09,4.981067133575199e-09
2215,ESP,1049.0,1.199676039493199e-09,1.0610614572823212e-09
2216,ESP,1052.0,2.499179837958768e-09,2.2104162403671632e-09
2217,ESP,1053.0,1.271085718339041e-09,1.1242202229873032e-09
2218,ESP,2731.0,8.893907713998472e-09,7.866275868889015e-09
2219,ESP,2735.0,3.388622366318226e-09,2.997089604043448e-09
2220,GRC,946.0,3.922015629774283e-07,3.4688528257764983e-07
2221,GRC,960.0,2.4186766482532923e-09,2.265634983103878e-09
2222,GRC,976.0,4.198275837173407e-09,3.7131930047933795e-09
2223,GRC,1016.0,5.43041008645238e-09,4.802962341738461e-09
2224,GRC,1049.0,1.876084697975154e-09,1.659315596950259e-09
2225,GRC,1052.0,2.7118428107550094e-09,2.3985074219835732e-09
2226,GRC,1053.0,1.7009155788331223e-09,1.5043861037295535e-09
2227,GRC,2731.0,7.822027888839093e-09,6.918244623890913e-09
2228,GRC,2735.0,4.027186836357902e-09,3.5618721993808066e-09
2229,HRV,960.0,2.6357724493215004e-09,2.468994056314554e-09
2230,HRV,976.0,2.2934789688424534e-08,2.0284827376850554e-08
2231,HRV,1016.0,1.417541620482202e-08,1.2537541203395143e-08
2232,HRV,1049.0,1.991142252452397e-09,1.761079016745271e-09
2233,HRV,1052.0,3.326062146528843e-09,2.9417578012963774e-09
2234,HRV,1053.0,3.073611197485711e-09,2.718475879289191e-09
2235,HRV,2731.0,7.348239320097496e-09,6.499199171082638e-09
2236,HRV,2735.0,8.886553567099922e-09,7.859771444720854e-09
2237,ITA,946.0,6.447382677553708e-09,5.702430518152158e-09
2238,ITA,960.0,1.8723712176726763e-09,1.753897006108513e-09
2239,ITA,976.0,4.9043419707074155e-09,4.337677895649229e-09
2240,ITA,1016.0,1.4001787965547645e-08,1.238397455162834e-08
2241,ITA,1049.0,9.615678774294933e-10,8.504651086740242e-10
2242,ITA,1052.0,1.9105929218443926e-09,1.6898366252125118e-09
2243,ITA,1053.0,9.119210270943765e-10,8.065546214825738e-10
2244,ITA,2731.0,4.265389592477828e-09,3.772552212331675e-09
2245,ITA,2735.0,6.523802509722973e-09,5.7700205473079e-09
2246,MKD,960.0,5.152006627759012e-09,4.826013620904428e-09
2247,MKD,976.0,5.924801211667844e-09,5.2402298627353585e-09
2248,MKD,1016.0,6.585168946763641e-09,5.824296500957939e-09
2249,MKD,1049.0,3.206687635308317e-09,2.8361762203793117e-09
2250,MKD,1052.0,1.791614900038905e-09,1.584605721997316e-09
2251,MKD,1053.0,6.134049509811257e-09,5.425300912629536e-09
2252,MKD,2731.0,1.9798174400382735e-08,1.7510627110360605e-08
2253,MLT,960.0,1.8320491257155344e-09,1.7161262928566994e-09
2254,MLT,976.0,2.2479311595065594e-09,1.9881976745855394e-09
2255,MLT,1016.0,2.3197619637751075e-09,2.051728907473332e-09
2256,MLT,1049.0,9.172434640787661e-10,8.112620862956039e-10
2257,MLT,1052.0,3.5412723938777e-10,3.132101936843615e-10
2258,MLT,1053.0,2.258117872590437e-10,1.99720738076777e-10
2259,MLT,2731.0,7.143733974954308e-09,6.318323057535083e-09
2260,MLT,2735.0,9.38279433888899e-10,8.298674897939649e-10
2261,PRT,960.0,1.4031254387967616e-09,1.3143427345348934e-09
2262,PRT,976.0,6.873705335225436e-09,6.0794944300168416e-09
2263,PRT,1016.0,7.964910787083803e-09,7.0446183541658796e-09
2264,PRT,1049.0,8.14519497991877e-10,7.204071908356433e-10
2265,PRT,1052.0,7.809664630940235e-10,6.907309858161606e-10
2266,PRT,1053.0,1.882047126069063e-10,1.6645891061594093e-10
2267,PRT,2731.0,1.473838695702992e-08,1.3035464431900556e-08
2268,PRT,2735.0,1.4984197092075638e-08,1.3252872841771405e-08
2269,SVN,960.0,1.8560192005529745e-09,1.7385796621975502e-09
2270,SVN,976.0,1.930520579180622e-08,1.7074617743672242e-08
2271,SVN,1016.0,1.2852814080763992e-08,1.1367756952514754e-08
2272,SVN,1049.0,7.575649399780312e-10,6.700333529530669e-10
2273,SVN,1052.0,1.4877802582228059e-09,1.3158771509453888e-09
2274,SVN,1053.0,3.9302805799997657e-10,3.476162816008796e-10
2275,SVN,2731.0,9.643515864363909e-09,8.529271786314742e-09
2276,SVN,2735.0,8.485427854907811e-08,7.50499313897777e-08
2277,AUT,960.0,1.8275848598163212e-09,1.7119445031981108e-09
2278,AUT,976.0,1.1534721807787139e-08,1.020196146943733e-08
2279,AUT,1016.0,1.14031308265266e-08,1.0085574950289625e-08
2280,AUT,1049.0,8.579979880034875e-10,7.588620306869445e-10
2281,AUT,1052.0,3.274911599614647e-09,2.896517359658073e-09
2282,AUT,1053.0,2.2102409219708616e-09,1.954862293158868e-09
2283,AUT,2731.0,7.620835979550992e-09,6.740299100737154e-09
2284,AUT,2735.0,1.3471831805336178e-08,1.1915251298734773e-08
2285,CHE,960.0,1.5776899125715209e-09,1.477861648432224e-09
2286,CHE,976.0,1.2849620126525724e-08,1.136493203843213e-08
2287,CHE,1016.0,4.015423660629788e-09,3.5514681803211166e-09
2288,CHE,1049.0,7.340351201319448e-10,6.492222471931934e-10
2289,CHE,1052.0,1.3272696966810617e-09,1.173912516550728e-09
2290,CHE,1053.0,7.544793223709199e-10,6.673042579248786e-10
2291,CHE,2731.0,6.8855141574107295e-09,6.089938821389372e-09
2292,CHE,2735.0,1.763313329467698e-08,1.559574209551381e-08
2293,DEU,960.0,1.6097191869568344e-09,1.5078642718019933e-09
2294,DEU,976.0,1.8236646870624866e-08,1.612952369429897e-08
2295,DEU,1016.0,4.462362803380774e-08,3.9467664796221597e-08
2296,DEU,1049.0,8.141436117625853e-10,7.200747357585266e-10
2297,DEU,1052.0,2.7475755406225954e-09,2.4301114727254668e-09
2298,DEU,1053.0,1.8675136864815856e-09,1.6517349087924871e-09
2299,DEU,2731.0,7.451249235443096e-09,6.590306976267532e-09
2300,DEU,2735.0,4.517949259876287e-09,3.99593029101178e-09
2301,FRA,960.0,1.8310738431147206e-09,1.7152127212222223e-09
2302,FRA,976.0,9.044526090694902e-09,7.999491294562204e-09
2303,FRA,1016.0,5.7029027110101895e-09,5.043970257037109e-09
2304,FRA,1049.0,1.4703299119245642e-09,1.3004430760253667e-09
2305,FRA,1052.0,4.7281515954913815e-09,4.18184514569715e-09
2306,FRA,1053.0,1.863084751304601e-09,1.6478177075995005e-09
2307,FRA,2731.0,1.0793914140372133e-08,9.546749197726587e-09
2308,FRA,2735.0,7.651804417936858e-09,6.767689342170456e-09
2309,NLD,960.0,1.544349192063777e-09,1.446630560639325e-09
2310,NLD,976.0,1.7005686196438904e-08,1.504079233365535e-08
2311,NLD,1016.0,4.535688574324898e-09,4.0116199457355525e-09
2312,NLD,1049.0,9.548687893861148e-10,8.445400556699045e-10
2313,NLD,1052.0,7.2872245420184e-10,6.445234244541544e-10
2314,NLD,1053.0,3.0887366798178953e-10,2.731853712801866e-10
2315,NLD,2731.0,6.512708707196668e-09,5.760208559831401e-09
2316,NLD,2735.0,1.825615500178045e-07,1.6146777790731156e-07
2317,AUS,960.0,2.387242981183348e-09,2.132211656131778e-09
2318,AUS,976.0,3.2246166232914886e-08,2.831727862868675e-08
2319,AUS,1016.0,1.1387870339563166e-07,1.0000367022347197e-07
2320,AUS,1049.0,4.382741364986899e-09,3.8487461577098705e-09
2321,AUS,1052.0,1.4514083875379681e-08,1.2745681274809448e-08
2322,AUS,1053.0,2.6404935075894344e-09,2.318774574055449e-09
2323,AUS,2731.0,1.86165945070251e-08,1.6348340139566897e-08
2324,AUS,2735.0,1.676020914573251e-08,1.4718137617560433e-08
2325,NZL,960.0,3.981452167347965e-09,3.5561100342380503e-09
2326,NZL,976.0,1.5649249408015053e-08,1.3742537721096266e-08
2327,NZL,1016.0,2.7072343533740804e-08,2.3773836847431224e-08
2328,NZL,1049.0,1.2826289977569571e-09,1.1263528955464857e-09
2329,NZL,1052.0,7.170629176923647e-10,6.296956446831005e-10
2330,NZL,1053.0,3.1836220870344303e-10,2.795728119610514e-10
2331,NZL,2731.0,1.1033760980590834e-08,9.689402509213545e-09
2332,NZL,2735.0,1.7297398167082026e-09,1.5189875283487942e-09
