,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low
2195,LBN,960.0,8.224976921069351e-10,7.356220624766379e-10
2196,LBN,976.0,2.155175171323584e-09,1.8880526303209356e-09
2197,LBN,1016.0,4.7623456104873664e-09,4.1720781104099e-09
2198,LBN,1049.0,1.6404950329882432e-09,1.4371643675533224e-09
2199,LBN,1052.0,3.3982960405703975e-10,2.977095255819842e-10
2200,LBN,1053.0,1.1264110198359354e-09,9.867983434115077e-10
2201,LBN,2511.0,2.567343639408988e-11,2.1684740510512244e-11
2202,LBN,2514.0,8.481078837802528e-10,7.163435039388855e-10
2203,LBN,2731.0,3.069310492619469e-10,2.6888857230583573e-10
2204,LBN,2903.0,6.046310326625278e-11,5.118426192249403e-11
2205,LBN,2905.0,2.987100348389046e-11,2.5230162000669492e-11
2206,LBN,2907.0,1.1186829972868774e-11,9.191167972295451e-12
2208,LBN,2913.0,1.3514841357211165e-11,1.1440815017752269e-11
2209,LBN,2918.0,5.375705201326437e-11,3.8421184153536897e-11
2210,LBN,2919.0,2.2219807736170037e-11,1.5880917812921034e-11
2212,MAR,960.0,2.859659003563592e-09,2.55760991716903e-09
2213,MAR,976.0,1.0803142389017103e-08,9.464150141813642e-09
2214,MAR,1016.0,1.7428454210697518e-08,1.526828967444283e-08
2215,MAR,1049.0,1.0884629629180263e-07,9.5355374704052e-08
2216,MAR,1052.0,1.4706250482497677e-09,1.288348867186786e-09
2217,MAR,1053.0,1.0868623252731613e-09,9.521514999490588e-10
2218,MAR,2511.0,1.9310955741213616e-11,1.6310752399106274e-11
2219,MAR,2514.0,1.3308840719798759e-10,1.1241142520796767e-10
2220,MAR,2555.0,2.784798330815209e-11,2.357435187176817e-11
2221,MAR,2731.0,3.4630601307133546e-09,3.0338321802108453e-09
2222,MAR,2735.0,9.662538635039537e-09,8.464918178442094e-09
2223,MAR,2805.0,3.3281930009343804e-10,2.8111157574051557e-10
2224,MAR,2903.0,3.2626897219226986e-11,2.7619879939561434e-11
2225,MAR,2905.0,1.168569061673522e-11,9.870169494270152e-12
2226,MAR,2907.0,1.4312488210150443e-11,1.1759227909964953e-11
2228,MAR,2913.0,3.721336546988311e-12,3.1502495610262767e-12
2229,MAR,2918.0,3.4413191542032244e-11,2.459576037058565e-11
2230,MAR,2919.0,3.431311128303483e-11,2.452423111224528e-11
2232,OMN,960.0,6.08305751089556e-09,5.44053965776625e-09
2233,OMN,976.0,1.7014072137425096e-09,1.4905268063109327e-09
2234,OMN,1016.0,5.940714360609841e-09,5.2043942987921085e-09
2235,OMN,1052.0,3.604449966240442e-10,3.15769749492845e-10
2236,OMN,1053.0,1.3885758932443211e-09,1.2164692701197386e-09
2237,OMN,2511.0,2.5738453150416773e-10,2.1739656084264902e-10
2238,OMN,2514.0,8.99108517034711e-11,7.5942053815505e-11
2239,OMN,2731.0,9.608480363592578e-09,8.417560143255862e-09
2240,OMN,2735.0,1.665440324975058e-08,1.4590178227974756e-08
2241,OMN,2905.0,1.5073354655274183e-11,1.2731516704861026e-11
2242,OMN,2907.0,9.004776509735017e-11,7.398379492195913e-11
2244,OMN,2918.0,4.528578800168111e-11,3.236661117356843e-11
2245,OMN,2919.0,2.3810722543737552e-12,1.7017974785075273e-12
2247,SAU,960.0,6.241317185848755e-10,5.582083287144381e-10
2248,SAU,976.0,6.622292992723574e-09,5.801494871523077e-09
2249,SAU,1016.0,7.3541481230233466e-09,6.442640436933312e-09
2250,SAU,1052.0,5.358242426700106e-10,4.694116674244771e-10
2251,SAU,1053.0,6.52815859892976e-10,5.719027936969019e-10
2252,SAU,2511.0,1.6651489664086373e-11,1.4064468306327404e-11
2253,SAU,2514.0,3.455524124502308e-10,2.9186643664459815e-10
2254,SAU,2731.0,1.780495341791606e-09,1.5598123800207255e-09
2255,SAU,2735.0,2.880761464449935e-09,2.523706347703306e-09
2256,SAU,2903.0,4.0652189830050976e-10,3.4413588115409223e-10
2257,SAU,2905.0,1.4941826680411986e-12,1.2620423278917607e-12
2258,SAU,2907.0,3.1046124415602246e-11,2.5507685830985006e-11
2259,SAU,2913.0,3.9280716668339283e-10,3.3252585160936287e-10
2260,SAU,2918.0,1.2762255626086836e-10,9.121426031758673e-11
2261,SAU,2919.0,1.0176418489948513e-11,7.2732792104986376e-12
2263,SYR,946.0,3.611808390705462e-09,3.1641438816774517e-09
2264,SYR,960.0,1.1922370355085036e-09,1.0663079975035021e-09
2265,SYR,976.0,3.0487189480014504e-09,2.67084639126959e-09
2266,SYR,1016.0,5.425776685428558e-09,4.753280419505774e-09
2267,SYR,1052.0,2.499215758885197e-10,2.189451210318466e-10
2268,SYR,1053.0,8.55756292562644e-11,7.496898352324253e-11
2269,SYR,2511.0,1.2831198616686698e-11,1.0837708212124918e-11
2270,SYR,2514.0,5.852656598297042e-11,4.943371728002276e-11
2271,SYR,2555.0,1.78208084309847e-11,1.50859760271554e-11
2272,SYR,2731.0,3.5168571007263495e-09,3.080961300891069e-09
2273,SYR,2735.0,2.2066306533731883e-08,1.9331304780619725e-08
2274,SYR,2903.0,6.7308069215326216e-12,5.697877975339533e-12
2275,SYR,2905.0,2.854633495391234e-12,2.4111297626844184e-12
2276,SYR,2907.0,1.0611626921993454e-11,8.718577625289746e-12
2278,SYR,2913.0,2.4968557900109923e-12,2.113681135019566e-12
2279,SYR,2918.0,2.4639943613447855e-11,1.7610634803252444e-11
2280,SYR,2919.0,7.88443821257277e-12,5.6351574568801666e-12
2282,TUN,960.0,1.3205781596008614e-09,1.181093197889348e-09
2283,TUN,976.0,9.107793965207955e-09,7.978931170532759e-09
2284,TUN,1016.0,1.1848640171511864e-08,1.0380064014847751e-08
2285,TUN,1049.0,9.202698960155627e-08,8.062073194311504e-08
2286,TUN,1052.0,1.2868640081801662e-09,1.1273640341809169e-09
2287,TUN,1053.0,1.3526602576946816e-09,1.185005187259365e-09
2288,TUN,2511.0,1.92329441737452e-11,1.624486092390974e-11
2289,TUN,2731.0,1.7093857063179634e-09,1.4975164070141695e-09
2290,TUN,2735.0,9.953175355791983e-08,8.719532017904388e-08
2291,TUN,2903.0,4.6311400641325905e-11,3.920432019482897e-11
2292,TUN,2905.0,7.653221470927562e-12,6.464195876199462e-12
2293,TUN,2907.0,3.213732500235464e-11,2.6404222911519232e-11
2295,TUN,2913.0,5.650916244932818e-12,4.783710421032173e-12
2296,TUN,2918.0,3.901613762686724e-11,2.7885573196084522e-11
2297,TUN,2919.0,2.3623847170842913e-11,1.6884411413445925e-11
2299,TUR,946.0,1.601932764052413e-08,1.4033816874889807e-08
2300,TUR,960.0,1.4590210990194495e-09,1.3049132178210138e-09
2301,TUR,976.0,3.8216382853906536e-09,3.3479664729228015e-09
2302,TUR,1016.0,9.385582771998707e-09,8.222289526880604e-09
2303,TUR,1049.0,2.3710328617566333e-06,2.0771559039758684e-06
2304,TUR,1052.0,1.4607658554931007e-09,1.2797116691229111e-09
2305,TUR,1053.0,1.094108461893902e-09,9.584995163370038e-10
2306,TUR,2511.0,2.0647761792482038e-11,1.7439868575439856e-11
2307,TUR,2514.0,2.158683908159802e-11,1.8233048227014788e-11
2308,TUR,2555.0,2.953769534549402e-11,2.500475585073782e-11
2309,TUR,2731.0,7.840268455817156e-09,6.868508730701826e-09
2310,TUR,2735.0,7.917234154855384e-08,6.935934939228706e-08
2311,TUR,2805.0,3.222758103448792e-10,2.722061516374385e-10
2312,TUR,2903.0,1.3972053207902374e-11,1.1827861825733572e-11
2313,TUR,2905.0,1.0079777978836532e-11,8.51375587278075e-12
2314,TUR,2907.0,1.9974805764287203e-11,1.6411422667440292e-11
2316,TUR,2913.0,1.1980288691285876e-11,1.0141759207786574e-11
2317,TUR,2918.0,3.274242343752989e-11,2.34016307333224e-11
2318,TUR,2919.0,4.069170409116734e-11,2.908313231205837e-11
2320,YEM,960.0,5.493438217145057e-09,4.9131984079279805e-09
2321,YEM,976.0,1.455119354407556e-08,1.2747650219229414e-08
2322,YEM,1016.0,1.7446608767387533e-08,1.52841940700423e-08
2323,YEM,1052.0,9.04451312272164e-10,7.923493653111918e-10
2324,YEM,1053.0,1.009366411481222e-09,8.842607939772853e-10
2325,YEM,2511.0,2.5408832557799136e-11,2.146124625598495e-11
2326,YEM,2514.0,1.1822542712465988e-10,9.98575987098048e-11
2327,YEM,2731.0,6.681236399316099e-09,5.853132555242655e-09
2328,YEM,2735.0,5.691189072472073e-08,4.985796347744458e-08
2329,YEM,2903.0,2.9555014572901476e-11,2.5019417219804747e-11
2330,YEM,2905.0,5.197022893907885e-12,4.389599084115088e-12
2331,YEM,2907.0,2.1921788459456552e-11,1.8011075565880204e-11
2332,YEM,2913.0,2.4192547920731405e-11,2.0479890089239664e-11
2333,YEM,2918.0,7.548690142367057e-11,5.395191946282872e-11
2334,YEM,2919.0,1.7088975773636154e-11,1.2213814943427267e-11
