,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW,ProteinI-BaU,ProteinI-HalfW,IronI-BaU,IronI-HalfW,ZincI-BaU,ZincI-HalfW,Vitamin AI-BaU,Vitamin AI-HalfW,Vitamin BI-BaU,Vitamin BI-HalfW,FolateI-BaU,FolateI-HalfW
779,MDA,2903.0,3.1052089922538217e-10,2.7944086097519716e-10,7.805949214948998e-09,7.024651721656843e-09,3.843444210261529e-08,3.458753861349851e-08,4.694422552805888e-08,4.224557777624237e-08,4.317201758475998e-08,3.885093014356297e-08,inf,inf,7.732216324007388e-10,6.958298756113101e-10
780,MDA,2905.0,4.2350004464000215e-11,3.476414173233693e-11,1.1989718533521077e-09,9.842083364701094e-10,4.160960773755521e-09,3.4156367139109385e-09,5.396736562132714e-09,4.430056551648005e-09,1.5255618157224888e-08,1.2522985027852914e-08,inf,inf,7.647544587567353e-10,6.277692937967768e-10
781,MDA,2907.0,2.0565869018377236e-10,1.488334524720044e-10,7.72474122560724e-09,5.590329808249775e-09,1.955027049078889e-08,1.414836519334816e-08,5.2785728382985186e-08,3.820058461652628e-08,inf,inf,inf,inf,1.0557146096100316e-09,7.640117226896226e-10
782,MDA,2908.0,4.958092934245695e-11,4.4618373893572954e-11,1.5700627976047754e-07,1.412915204877593e-07,2.6536272844422935e-08,2.388025717179218e-08,6.280251190419098e-07,5.651660819510369e-07,inf,inf,inf,inf,1.8840753150133646e-08,1.695498207955772e-08
783,MDA,2913.0,1.533047500336925e-11,1.3796047688857355e-11,5.029820638968415e-10,4.5263858677801377e-10,1.990850977742236e-09,1.7915866941046434e-09,2.0903935266293483e-09,1.8811660288098756e-09,3.483989211048914e-09,3.135276714683126e-09,inf,inf,4.604391027817947e-11,4.143537508391796e-11
784,MDA,2918.0,9.011156339591549e-10,6.994292742547208e-10,2.3369651005094713e-08,1.8139090507467984e-08,6.835091591997861e-08,5.305271567258485e-08,1.16581800769729e-07,9.04886356764464e-08,3.9692233511339506e-10,3.080837689654763e-10,inf,inf,1.2499857709802108e-09,9.702158165697136e-10
785,MDA,2919.0,8.57939542469899e-11,6.659167912864644e-11,7.986784502385536e-09,6.19919428496518e-09,2.0296392055741535e-08,1.5753683801007104e-08,6.337364200730303e-08,4.9189447797390674e-08,9.38685895404502e-10,7.285906157141128e-10,inf,inf,2.310292447073596e-09,1.7932062308954369e-09
786,MDA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,MKD,960.0,3.819160465965748e-09,3.57750324501961e-09,7.395834329228361e-08,6.927863217119713e-08,7.765626454372297e-06,7.2742567607988484e-06,6.296453660041284e-07,5.898045814426723e-07,5.064538878780666e-09,4.7440803901347e-09,5.177084324343912e-07,4.849504527272358e-07,4.659375768478212e-08,4.364553958923924e-08
788,MKD,976.0,4.835821145445869e-09,4.27707419572294e-09,8.419512475044131e-08,7.446693842573533e-08,2.1978497929452288e-06,1.9439028766259967e-06,7.265174338336841e-07,6.425731795145612e-07,7.985605817439351e-09,7.0629222114945904e-09,4.623964637743074e-07,4.0896962975256624e-07,6.55426015600571e-08,5.796959015266135e-08
789,MKD,1016.0,5.104902659602469e-09,4.515065131725421e-09,9.894333965566115e-08,8.751109525181998e-08,7.044765565276219e-06,6.230789788935078e-06,,,,,,,,
790,MKD,1049.0,3.0190108490385317e-09,2.670184237725723e-09,6.106316130494591e-08,5.4007719407201384e-08,2.1594807014299148e-07,1.9099670782791057e-07,3.7613904778068233e-07,3.3267868411171843e-07,3.0592643270257123e-07,2.705786694228733e-07,1.5823781457181002e-06,1.3995448821138707e-06,3.0592643270257123e-07,2.705786694228733e-07
791,MKD,1052.0,2.189732618565193e-09,1.9367235877236903e-09,2.4930872133233464e-08,2.2050275779603808e-08,1.7893243683132718e-07,1.5825798459685015e-07,2.4273780908103496e-07,2.1469107072426523e-07,1.9570735278426405e-09,1.7309467065280485e-09,3.518334488627421e-07,3.1118143538873474e-07,6.662377967123884e-09,5.8925845328614415e-09
792,MKD,1053.0,7.826415779415907e-09,6.922125522914115e-09,6.417301732708635e-08,5.6758252262875106e-08,1.3648505685593254e-06,1.207151168793825e-06,7.61345193655928e-07,6.73376823477043e-07,inf,inf,1.998531163735009e-06,1.7676141885042817e-06,1.119177456456475e-06,9.898639497767184e-07
793,MKD,2511.0,6.717994308578026e-11,5.514646556860825e-11,1.8817124466517355e-09,1.5446543400133676e-09,6.3217082290638866e-09,5.189344455736077e-09,7.366704196443667e-09,6.047157539335451e-09,inf,inf,inf,inf,5.489092910667411e-10,4.5058697476789665e-10
794,MKD,2514.0,1.4382264249509814e-10,1.1806068951584116e-10,5.572745656639499e-09,4.5745383571414494e-09,1.9370946041242757e-08,1.590116275524015e-08,2.375351294325168e-08,1.9498710827812322e-08,9.544593547401967e-09,7.834936667869456e-09,inf,inf,5.525817316916927e-09,4.536015965608633e-09
795,MKD,2555.0,1.8517212729118175e-10,1.6663824820789065e-10,2.1019539083181164e-09,1.891569331841555e-09,7.667691007726119e-09,6.9002317790390464e-09,2.7495254999584376e-08,2.4743254798575615e-08,3.024478079089302e-09,2.721758054062214e-09,inf,inf,1.6497153158668918e-10,1.484595302215753e-10
796,MKD,2731.0,1.798895361350094e-08,1.591044974457339e-08,3.042955146280723e-07,2.6913619307770346e-07,2.4393475173331546e-06,2.1574971461903585e-06,1.459954076676698e-06,1.2912660994865395e-06,inf,inf,1.958965735320198e-06,1.7326202820247016e-06,7.621602330063024e-07,6.74097690454778e-07
797,MKD,2805.0,7.957264423671737e-10,6.531934806792166e-10,4.040013569614143e-08,3.316353944047835e-08,3.600662098057415e-07,2.9557004560300863e-07,2.483215348496055e-07,2.0384141966363612e-07,inf,inf,inf,inf,3.200588579299077e-08,2.627289333398627e-08
798,MKD,2903.0,3.4046734440780535e-10,3.063899663197912e-10,6.60020280498594e-09,5.9395884754845604e-09,1.7200228700731026e-08,1.547865772993901e-08,3.9998098295397264e-08,3.5994688450659855e-08,4.4771180201058486e-08,4.029003256614567e-08,inf,inf,4.144155472662119e-10,3.729366932095752e-10
799,MKD,2905.0,3.2619827026582467e-11,2.6776863530212587e-11,9.100091095919933e-10,7.470054859254105e-10,3.1872925756611726e-09,2.616374950725192e-09,4.0388745122892176e-09,3.3154189181656383e-09,1.2955634611750512e-08,1.0634981591516048e-08,inf,inf,4.84377518994206e-10,3.9761433169591117e-10
800,MKD,2907.0,1.1327550122725116e-10,8.197652096822916e-11,4.25473843774638e-09,3.079118176281679e-09,1.0768164899783989e-08,7.792829748116161e-09,2.9074044159695747e-08,2.104063954576559e-08,inf,inf,inf,inf,5.814809062998894e-10,4.208128076369098e-10
801,MKD,2908.0,3.6984521287942833e-09,3.328274037992179e-09,1.1711765336293587e-05,1.0539534689218862e-05,1.979453311853926e-06,1.781329820648196e-06,4.684706134517434e-05,4.215813875687544e-05,inf,inf,inf,inf,1.4054118089418276e-06,1.2647441344370283e-06
802,MKD,2913.0,1.7159675020165573e-10,1.5442163067450294e-10,1.196450359552799e-08,1.0766976374908985e-08,2.2661477369775092e-08,2.039328999425451e-08,5.1931134039563724e-08,4.673334659159669e-08,3.6054073790851024e-09,3.244542137714885e-09,inf,inf,1.2756850515237507e-09,1.1480017287733234e-09
803,MKD,2918.0,1.9766489948675124e-10,1.534238359468052e-10,4.412387581095793e-09,3.4248135614038864e-09,1.394096664172476e-08,1.0820720241851663e-08,2.5732014760292058e-08,1.997271352382133e-08,1.323714100703945e-10,1.0274423812938383e-10,inf,inf,1.812508799886767e-10,1.4068357785728517e-10
804,MKD,2919.0,9.34646991139233e-11,7.254556929887908e-11,8.22720924839363e-09,6.385807522241383e-09,2.1115192679552e-08,1.638922168814249e-08,6.574348763083603e-08,5.102887810144702e-08,8.553725338284642e-10,6.639243266976573e-10,inf,inf,2.2805971577644835e-09,1.7701572970321967e-09
805,MKD,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,MLT,960.0,1.3737303832477816e-09,1.2868076499132483e-09,2.6602397092416628e-08,2.4919131513725263e-08,2.793251841704533e-06,2.6165089466404707e-06,2.2647987107614724e-07,2.1214936657594903e-07,1.8216859430024928e-09,1.7064188401023508e-09,1.8621679021775956e-07,1.7443393049805034e-07,1.6759510675622938e-08,1.569905332894163e-08
807,MLT,976.0,1.846701013037705e-09,1.6333270012513525e-09,3.2575703067366265e-08,2.8811797377613437e-08,1.0762205971021605e-06,9.51870469631849e-07,3.181739947387862e-07,2.814111071764786e-07,2.355325317747865e-09,2.0831831525778033e-09,1.5752001241264546e-07,1.39319623314556e-07,2.388241456207254e-08,2.1122960503035762e-08
808,MLT,1016.0,1.6334719241526212e-09,1.4447351144925183e-09,2.924676163698293e-08,2.5867492974549582e-08,9.331896731970089e-07,8.253658170763562e-07,1.264597223346447e-06,1.1184814304085004e-06,inf,inf,3.7494747014268354e-06,3.3162478533953475e-06,9.96869576353377e-07,8.816879312291379e-07
809,MLT,1049.0,8.631074449191053e-10,7.633811238607123e-10,1.745739640166572e-08,1.5440310430915784e-08,6.173756782480189e-08,5.4604202742036836e-08,1.075346955336981e-07,9.510977713583257e-08,8.746155441846934e-08,7.735595388455219e-08,4.5238736345764947e-07,4.0011701436436147e-07,8.746155441846934e-08,7.735595388455219e-08
810,MLT,1052.0,4.2182963541275383e-10,3.730900284255149e-10,4.802678013434706e-09,4.247760532039601e-09,3.4469507350870735e-08,3.04867851799135e-08,4.676096096729683e-08,4.135804313374633e-08,3.770102366501487e-10,3.334492129053039e-10,6.777712228492507e-08,5.99459268790809e-08,1.283439103489868e-09,1.135146256698907e-09
811,MLT,1053.0,2.5894531216841186e-10,2.290259046949968e-10,2.11139310590431e-09,1.86743568438117e-09,4.510630362026999e-08,3.98945704309983e-08,2.506683147683305e-08,2.2170525925894856e-08,9.35469590309383e-08,8.273823049398302e-08,6.435741557915863e-08,5.692134452413821e-08,3.249010008532399e-08,2.8736085250436293e-08
812,MLT,2511.0,4.669890093324236e-10,3.8334050523362193e-10,1.3080377728042232e-08,1.0737380338099063e-08,4.394419119125524e-08,3.6072772841956164e-08,5.1208288318279377e-08,4.203570260495047e-08,inf,inf,inf,inf,3.815641905521021e-09,3.1321724208113004e-09
813,MLT,2731.0,6.550259423935931e-09,5.793420541161117e-09,1.1086518690317786e-07,9.805545239284549e-08,8.774321792672512e-07,7.760507304897207e-07,5.314153008089905e-07,4.700137995060015e-07,inf,inf,7.132623403014283e-07,6.308496238239013e-07,2.7796830022600445e-07,2.458509130854122e-07
814,MLT,2735.0,5.550659361903516e-10,4.909317613701071e-10,2.9197515411432614e-09,2.5823936822615305e-09,1.9786993061727438e-08,1.750073770097224e-08,3.565874702896725e-08,3.153861612790185e-08,1.819862743886032e-09,1.609589715484572e-09,1.4753223763263091e-08,1.3048586943916245e-08,1.1007948513553882e-08,9.736053323540984e-09
815,MLT,2903.0,7.529259302252582e-09,6.775655703611311e-09,1.1831193012933153e-07,1.0647008849147159e-07,4.81986677642258e-07,4.3374462883146906e-07,9.531422041444939e-07,8.577421964909831e-07,inf,inf,inf,inf,6.4183849789694154e-09,5.775968796521117e-09
816,MLT,2905.0,1.1410448842725655e-09,9.366574238151243e-10,3.2366178192992696e-08,2.6568649053903557e-08,1.122027499258268e-07,9.21046491150939e-08,1.4582306563676622e-07,1.197027907269688e-07,4.039298890324882e-07,3.3157672803055406e-07,inf,inf,2.1259467843815174e-08,1.7451406738450214e-08
817,MLT,2907.0,3.7217243807111524e-10,2.6933804170176537e-10,1.397916019417277e-08,1.0116599850455124e-08,3.537935511990731e-08,2.560373969134798e-08,9.552425530912671e-08,6.913009462313662e-08,inf,inf,inf,inf,1.9104851820983915e-09,1.3826019474023958e-09
818,MLT,2913.0,5.634813547113238e-08,5.070825032930084e-08,7.834500348721507e-06,7.050345172317043e-06,3.865571337718803e-06,3.4786662845168357e-06,5.634813592325305e-05,5.070825073616875e-05,3.662628805623604e-07,3.2960362714045544e-07,inf,inf,4.883505074164806e-06,4.394715028539406e-06
819,MLT,2918.0,3.4041132636040835e-10,2.6422097006380367e-10,6.812427828932873e-09,5.287680373903221e-09,1.8420994035948907e-08,1.4298034574104715e-08,3.7003120635101653e-08,2.8721137260994578e-08,2.1544712929100566e-10,1.6722607354862682e-10,inf,inf,2.719437278920798e-10,2.110776875571356e-10
820,MLT,2919.0,1.1631256919957578e-09,9.02796631155206e-10,7.902976480635151e-08,6.134144049878198e-08,1.9170625567972375e-07,1.487988469260504e-07,6.350922344248959e-07,4.929468359759348e-07,1.3801313662186187e-08,1.0712324184292417e-08,inf,inf,1.3858302159095374e-08,1.0756557600662005e-08
821,MLT,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,NLD,960.0,1.1441167255191056e-09,1.0717227869059428e-09,2.2155910521813702e-08,2.0753996197462604e-08,2.3263707272206196e-06,2.179169715416989e-06,1.8862464691144064e-07,1.7668943015876118e-07,1.5171982664492489e-09,1.421197608723098e-09,1.5509138245666395e-07,1.4527798162913554e-07,1.3958224051333089e-08,1.30750180002525e-08
823,NLD,976.0,1.4652725203047162e-08,1.2959700323489503e-08,2.042849324071954e-07,1.806811680363047e-07,1.3709234198412738e-06,1.2125223425265313e-06,1.002294443523562e-06,8.864859911016943e-07,2.7018571348289855e-09,2.38967552445356e-09,1.9770722294818845e-07,1.7486346912893798e-07,6.390082299708286e-08,5.651750817618024e-08
824,NLD,1016.0,3.7123186515453337e-09,3.2833849377945863e-09,6.929183798542374e-08,6.128562726120947e-08,2.863106470578871e-06,2.5322935726133436e-06,5.615434779219286e-06,4.966608662643064e-06,inf,inf,1.502036529990502e-05,1.3284862053894826e-05,4.383737345907036e-06,3.877225670486873e-06
825,NLD,1049.0,8.942625408291391e-10,7.909364557835169e-10,1.8087546057348912e-08,1.5997650487692798e-08,6.396607350871959e-08,5.6575219425456274e-08,1.1141631394949414e-07,9.854290037685212e-08,9.061860413735274e-08,8.014822751939638e-08,4.6871693143899305e-07,4.1455980944293515e-07,9.061860413735274e-08,8.014822751939638e-08
826,NLD,1052.0,8.719998138807732e-10,7.712460387698618e-10,9.928023026989355e-09,8.78090603976715e-09,7.125484193425748e-08,6.302181916805157e-08,9.666354811811806e-08,8.549471845384102e-08,7.79349833655941e-10,6.893011471505638e-10,1.4010783751596545e-07,1.2391930934468557e-07,2.653105816701076e-09,2.346557096682771e-09
827,NLD,1053.0,3.7989366281050266e-10,3.359994783627716e-10,3.0963716882527067e-09,2.73860654682498e-09,6.347668561661451e-08,5.614237704728167e-08,3.698847315367322e-08,3.2714701248567376e-08,4.8968444566817244e-08,4.331046669471323e-08,9.216361734780511e-08,8.151472473584123e-08,3.596443895324375e-08,3.180898738478657e-08
828,NLD,2511.0,2.6738535707272486e-10,2.1949047156132735e-10,7.489472770373087e-09,6.147935429642103e-09,2.5161262937949963e-08,2.0654300324408216e-08,2.9320489740518403e-08,2.4068513661371014e-08,inf,inf,inf,inf,2.1847340151064114e-09,1.7933977554401143e-09
829,NLD,2514.0,1.391045337453444e-09,1.141877028807525e-09,5.389931465587217e-08,4.424470404874136e-08,1.87354812185789e-07,1.5379524341251798e-07,2.2974277801199797e-07,1.8859054675139733e-07,9.231482694009224e-08,7.577911191177215e-08,inf,inf,5.3445426123211275e-08,4.387211742260491e-08
830,NLD,2731.0,5.897100766435105e-09,5.215730019595675e-09,9.974125775705757e-08,8.821681922695022e-08,8.017939289264854e-07,7.091519765838228e-07,4.786366280820413e-07,4.233333511570114e-07,inf,inf,6.421936394201134e-07,5.679924383489413e-07,2.497632969616304e-07,2.2090481023668642e-07
831,NLD,2735.0,1.0331227307364825e-07,9.137522748973411e-08,6.539216662578768e-07,5.783653697386359e-07,3.864583727308558e-06,3.4180567974166066e-06,4.656873008850801e-07,4.1188023253655636e-07,2.694336438843369e-09,2.3830237948369155e-09,1.433548541773015e-06,1.2679115484053518e-06,1.4944175559930194e-07,1.321747553131178e-07
832,NLD,2903.0,3.750313695476619e-08,3.374944780223658e-08,5.527553598456017e-07,4.974300733033689e-07,1.612311504787345e-06,1.4509352387614224e-06,3.944899977643284e-06,3.5500549205016837e-06,3.14460905031562e-06,2.829865115818799e-06,inf,inf,3.772683264915073e-08,3.395075379352797e-08
833,NLD,2905.0,8.506940012361034e-10,6.983150817601425e-10,2.3975806480434037e-08,1.968118646460615e-08,8.444224502876362e-08,6.931669102590173e-08,1.0618794216859689e-07,8.716723217708989e-08,3.2524884451528685e-07,2.6698927360491323e-07,inf,inf,1.2881004498573742e-08,1.0573719453180668e-08
834,NLD,2907.0,4.207913714935879e-11,3.0452315209173763e-11,1.5805334809104083e-09,1.1438186954380026e-09,4.000115495016801e-09,2.8948497088944697e-09,1.0800311439169605e-08,7.816093926437598e-09,inf,inf,inf,inf,2.1600623736670848e-10,1.5632188474042533e-10
835,NLD,2908.0,1.8695511029324668e-11,1.6824277243297196e-11,5.920245291613939e-08,5.3276879127938846e-08,1.0006048458943493e-08,9.004543022069672e-09,2.3680981166455756e-07,2.1310751651175539e-07,inf,inf,inf,inf,7.104294191143373e-09,6.393225352452935e-09
836,NLD,2913.0,6.992903202062627e-09,6.29298348798825e-09,7.461248462383318e-07,6.714452069021423e-07,2.1006521709934464e-06,1.8903978854117766e-06,2.721271835791649e-06,2.4488997250688605e-06,inf,inf,inf,inf,1.5806408719618144e-07,1.4224345197229523e-07
837,NLD,2918.0,7.917267764611972e-11,6.145236679950723e-11,2.053953533248193e-09,1.5942407111514167e-09,5.289379082953219e-09,4.105518130890359e-09,1.0060266941789495e-08,7.808592971569207e-09,2.1134531773418836e-11,1.6404232334810106e-11,inf,inf,9.612136660360516e-11,7.460762542599373e-11
838,NLD,2919.0,1.015004819958664e-09,7.878279521903299e-10,1.4264410430605042e-07,1.1071771323414617e-07,2.808021272618935e-07,2.179534131674718e-07,8.019017045439315e-07,6.224212588217157e-07,1.7098930342000124e-08,1.3271873207983058e-08,inf,inf,8.036760813115663e-09,6.2379849722272814e-09
839,NLD,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,NOR,960.0,1.1080940273397013e-09,1.037979423467928e-09,2.145832813374481e-08,2.010055330622396e-08,2.2531245726186515e-06,2.110558208226106e-06,1.8268576972056262e-07,1.7112633517716125e-07,1.4694290362548215e-09,1.376450974598774e-09,1.5020830546298737e-07,1.4070388113081016e-07,1.3518747133544357e-08,1.266334896630872e-08
841,NOR,976.0,1.7416805378546823e-08,1.540440943037458e-08,2.628908196077845e-07,2.3251553500811664e-07,2.2938094680671257e-06,2.0287750499238736e-06,1.3157819584271968e-06,1.1637521099982446e-06,9.015160766799147e-09,7.973518938408821e-09,5.414931771671102e-07,4.789272443217995e-07,1.3923822476987056e-07,1.231501745639055e-07
842,NOR,1016.0,2.062752751868596e-09,1.8244153995402176e-09,3.7934936102329496e-08,3.3551806702460734e-08,1.5459296918190367e-06,1.3673078044890099e-06,2.5605106695925626e-06,2.2646607025781297e-06,inf,inf,8.050739727080841e-06,7.120530331359929e-06,2.0288496343054293e-06,1.7944295615775084e-06
843,NOR,1049.0,7.879746667874817e-10,6.969294382142376e-10,1.5937744707866362e-08,1.4096244376662111e-08,5.636336440079868e-08,4.985095275697134e-08,9.817389060895054e-08,8.68305509215755e-08,7.984809956779814e-08,7.062218307237606e-08,4.1300742344172317e-07,3.652871643336474e-07,7.984809956779814e-08,7.062218307237606e-08
844,NOR,1052.0,1.0844451204978383e-09,9.591447040854745e-10,1.234678718553127e-08,1.0920198097287053e-08,8.861465841782333e-08,7.837582439098449e-08,1.2021368745502255e-07,1.0632379592259983e-07,9.692228264449428e-10,8.572355792763928e-10,1.742423086783675e-07,1.5410976953795595e-07,3.299481962365763e-09,2.9182487805153797e-09
845,NOR,1053.0,6.854601174897662e-10,6.062597628271841e-10,5.520175719732553e-09,4.8823561535064845e-09,1.1783021497362843e-07,1.0421571782380849e-07,6.573783997028316e-08,5.8142270063947625e-08,6.727886842024151e-08,5.9505242932453924e-08,1.5987900340963745e-07,1.414060486015373e-07,6.346473271040154e-08,5.613180521983193e-08
846,NOR,2511.0,8.858129231221414e-11,7.271433946112286e-11,2.4811649523363556e-09,2.036731073727512e-09,8.335599270100717e-09,6.842501154777307e-09,9.713497032433694e-09,7.973585642457407e-09,inf,inf,inf,inf,7.237739737705301e-10,5.941293590116136e-10
847,NOR,2731.0,7.339745976198557e-09,6.491687176545834e-09,1.2399853339949946e-07,1.0967132810731553e-07,1.023572546798346e-06,9.053055511543265e-07,5.961680171221297e-07,5.27284770395137e-07,inf,inf,7.994101388891835e-07,7.070436176205954e-07,3.0985749127380404e-07,2.7405552033840587e-07
