,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high,ProteinI-BaU_high,ProteinI-HalfW_high,IronI-BaU_high,IronI-HalfW_high,ZincI-BaU_high,ZincI-HalfW_high,Vitamin AI-BaU_high,Vitamin AI-HalfW_high,Vitamin BI-BaU_high,Vitamin BI-HalfW_high,FolateI-BaU_high,FolateI-HalfW_high
164,IND,2907.0,3.4115959037868253e-10,2.6066744966020067e-10,1.5463524317452357e-08,1.1815108120263088e-08,4.105694869997233e-08,3.1370098951555695e-08,9.864755753264994e-08,7.537295729749633e-08,2.100143262917854e-09,1.604641943842761e-09,,,1.8226600041801953e-09,1.392627228681857e-09
165,IND,2908.0,3.146220833125817e-10,2.686106702234285e-10,9.963032860922893e-07,8.506004747199259e-07,1.6838928911552564e-07,1.4376346164750994e-07,3.985213144369157e-06,3.4024018988797036e-06,inf,inf,,,1.1955639165878104e-07,1.0207205468490283e-07
166,IND,2913.0,6.152221762289321e-10,5.252499740426238e-10,2.8223467839109918e-08,2.4095971053502737e-08,1.0852877780655898e-07,9.265715692368113e-08,1.5876300936804215e-07,1.3554496208287257e-07,6.379141398917899e-06,5.4462338707196315e-06,,,3.161776490068024e-09,2.699387446526035e-09
167,IND,2918.0,1.2241628829756578e-09,8.505907661726609e-10,2.704669945381402e-08,1.8792983458982087e-08,8.703399150002556e-08,6.047423144632599e-08,1.3448922714855286e-07,9.344777263968991e-08,1.5335231946617009e-09,1.0655450244661442e-09,,,1.0640339665469817e-09,7.393276494700986e-10
168,IND,2919.0,6.881223189730165e-10,4.7813121820277e-10,5.1604547360984686e-08,3.5856626669709413e-08,1.7026128803025173e-07,1.1830343939457253e-07,4.533004794920617e-07,3.1496887180597064e-07,2.8933196651676676e-09,2.0103787045031082e-09,,,2.33397623712692e-09,1.6217275195771865e-09
169,IRN,2511.0,4.789616324177852e-10,4.2908197899045983e-10,1.3415731300015759e-08,1.2018600543756758e-08,4.507082849408189e-08,4.0377096986573045e-08,5.252116190337238e-08,4.7051543512195e-08,inf,inf,,,3.913466996584342e-09,3.5059137307757083e-09
170,IRN,2514.0,5.459597716754508e-10,4.891028496314755e-10,2.1154492043267502e-08,1.8951437226073106e-08,7.353332614629733e-08,6.587547513008805e-08,9.016982498725506e-08,8.0779428522171e-08,3.6231875756643546e-08,3.245864365736155e-08,,,2.0976349122267324e-08,1.8791846327946167e-08
171,IRN,2555.0,1.0039362682058513e-09,8.571171833366264e-10,1.1396033482616299e-08,9.729438440635307e-09,4.157144603057497e-08,3.549189511066746e-08,1.4906932323699426e-07,1.272689138755082e-07,1.6397625714028904e-08,1.39995806611649e-08,,,8.944159480379404e-10,7.636134906089944e-10
172,IRN,2805.0,1.5285620303308444e-09,1.3693757006655788e-09,7.760721544156027e-08,6.952510458407054e-08,6.916743084179567e-07,6.196424953177818e-07,4.770167852602746e-07,4.2733967060770684e-07,inf,inf,,,6.148216166441841e-08,5.507933373788218e-08
173,IRN,2903.0,5.970296559941111e-10,5.097179903945669e-10,1.3469569389112976e-08,1.1499733340828485e-08,4.331404764269999e-08,3.6979652683298765e-08,9.210351597379766e-08,7.863398174462059e-08,3.918226816558599e-08,3.345211881511712e-08,,,1.0301959384274607e-09,8.795365492749825e-10
174,IRN,2905.0,1.947439855899235e-10,1.7446310743430462e-10,5.533061586048162e-09,4.956841747914252e-09,1.9191272332776465e-08,1.719266963060152e-08,2.4977663548894716e-08,2.2376458949365418e-08,6.951342784083328e-08,6.227421397782866e-08,,,3.5288397392201954e-09,3.1613420290083237e-09
175,IRN,2907.0,7.984903414355997e-10,6.10096994926297e-10,2.9992076936914564e-08,2.2915838879042547e-08,7.590587174020678e-08,5.7996874655616716e-08,2.0494584615798778e-07,1.5659155580869357e-07,inf,inf,,,4.098917086036079e-09,3.1318312406216577e-09
176,IRN,2908.0,2.2882605196802872e-10,1.9536174491174156e-10,7.246158474285172e-07,6.186455393816535e-07,1.2247028503630723e-07,1.0455981029587594e-07,2.8984633897140686e-06,2.474582157526614e-06,inf,inf,,,8.695389974785091e-08,7.423746306646178e-08
177,IRN,2913.0,8.782143847841499e-10,7.497812995610945e-10,6.078786651753817e-08,5.18980403244799e-08,1.0174478161123545e-07,8.686527561124127e-08,1.9216222534889945e-07,1.6405976210929643e-07,6.111698327117644e-08,5.217902591470213e-08,,,8.07591508500888e-09,6.894865550478615e-09
178,IRN,2918.0,1.4882306311402003e-09,1.0340741827640738e-09,3.943641534467337e-08,2.7401787139298543e-08,1.1216530030332234e-07,7.793633514771962e-08,2.02217353405e-07,1.405076203160678e-07,8.533159938498781e-10,5.929135044773174e-10,,,2.098271838577584e-09,1.4579519405749822e-09
179,IRN,2919.0,1.0084891603991726e-09,7.007331945366728e-10,8.296768565423916e-08,5.764882132079402e-08,2.2167626675865122e-07,1.5402834721324065e-07,6.42979624182549e-07,4.4676451048525963e-07,8.43415039932614e-09,5.860339788067999e-09,,,1.0975118426416493e-08,7.62589237182984e-09
180,KAZ,2511.0,1.8278039970758577e-10,1.543831327145254e-10,5.119685092536852e-09,4.324276696856852e-09,1.7199841260175296e-08,1.4527626486135806e-08,2.0043022897983504e-08,1.6929083583414657e-08,inf,inf,,,1.4934496073668593e-09,1.2614231575455125e-09
181,KAZ,2514.0,4.3832648706136245e-10,3.702268751602777e-10,1.698398794921676e-08,1.4345308740874862e-08,5.903659244477123e-08,4.986450462410387e-08,7.239328733747174e-08,6.11460665615222e-08,2.9088939595890425e-08,2.4569601715182074e-08,,,1.6840965029199714e-08,1.422450625615804e-08
182,KAZ,2555.0,8.530282241758996e-10,7.221200648804404e-10,9.683023227856939e-09,8.197038695049095e-09,3.532257764455463e-08,2.990187351077666e-08,1.2666176539991564e-07,1.0722388738874549e-07,1.3932794328206356e-08,1.1794627726380521e-08,,,7.599705997203468e-10,6.433433305298467e-10
183,KAZ,2805.0,1.9470681215809844e-09,1.6445662483458475e-09,9.885535044869837e-08,8.349691056742409e-08,8.810483118867527e-07,7.441662162875555e-07,6.076195519774197e-07,5.132181026135336e-07,inf,inf,,,7.831540666803514e-08,6.614810910013297e-08
184,KAZ,2903.0,2.106625742745018e-09,1.7833369106860291e-09,3.263959576575734e-08,2.7630629730699065e-08,1.5814924107280626e-07,1.3387920468237398e-07,2.179575999896263e-07,1.845092012022792e-07,1.1816310848443784e-07,1.0002945875289307e-07,,,2.7537722890308555e-09,2.3311704908029726e-09
185,KAZ,2905.0,4.7645874574255084e-11,4.024348009668772e-11,1.3242042540249425e-09,1.1184722290646535e-09,4.588685998864628e-09,3.875775086832802e-09,5.7947727039150635e-09,4.894480835090876e-09,1.9440244374058126e-08,1.641995439338381e-08,,,6.284522083053641e-10,5.308141399994812e-10
186,KAZ,2907.0,2.065443788123029e-10,1.6969812574262912e-10,7.75800855535512e-09,6.374027310302316e-09,1.9634465582389022e-08,1.613179709101388e-08,5.301305512194153e-08,4.3555850543187474e-08,inf,inf,,,1.0602611445698213e-09,8.711170454788293e-10
187,KAZ,2908.0,3.788466985453715e-09,3.207077969754397e-09,1.1996812388753082e-05,1.0155747131220896e-05,2.0276302788459684e-06,1.7164643173774642e-06,4.798724955501233e-05,4.0622988524883584e-05,inf,inf,,,1.4396174544724116e-06,1.2186896285066707e-06
188,KAZ,2913.0,5.414922558684495e-11,4.583933003128271e-11,1.916397339021965e-09,1.6223015037142342e-09,6.924647093033701e-09,5.861970877841118e-09,7.888502049157217e-09,6.6779098863348445e-09,1.9046581508028882e-08,1.612363845008283e-08,,,2.1610614002661731e-10,1.8294187159849825e-10
189,KAZ,2918.0,5.225146269710387e-10,3.7345110927618054e-10,1.4658681793532287e-08,1.0476837764437565e-08,3.919050467474195e-08,2.801019663070013e-08,8.131184607105802e-08,5.811511782657475e-08,1.2912763384799922e-10,9.228996780106717e-11,,,6.353401953571274e-10,4.5408968185117536e-10
190,KAZ,2919.0,2.72685915459463e-09,1.948937931224108e-09,2.6811907229748905e-07,1.916297837402887e-07,6.445188551202167e-07,4.6064984398494145e-07,2.0836350348963994e-06,1.4892134591897333e-06,1.6573356380744777e-08,1.1845291988661705e-08,,,3.9476325459683665e-08,2.821447816404099e-08
191,KGZ,2511.0,3.384607854720792e-10,2.8587658439194184e-10,9.4802978905938e-09,8.007412664368056e-09,3.1849540717862874e-08,2.6901308233316214e-08,3.7114358454949945e-08,3.134816936680112e-08,inf,inf,,,2.7654722715401594e-09,2.3358208724707445e-09
192,KGZ,2514.0,4.3642190444696305e-10,3.68618193753546e-10,1.691019042813125e-08,1.4282976606193166e-08,5.878007117374898e-08,4.9647837205213855e-08,7.207872958079463e-08,6.08803793654489e-08,2.896254456784391e-08,2.4462843767280777e-08,,,1.676778896033068e-08,1.4162699023162552e-08
193,KGZ,2805.0,6.869276324022936e-09,5.802046609379239e-09,3.487626913581459e-07,2.945779577676736e-07,3.1083474903023917e-06,2.625426051622209e-06,2.143688017973802e-06,1.8106387353723043e-06,inf,inf,,,2.762975588107003e-07,2.3337120806614273e-07
194,KGZ,2903.0,6.499263827900798e-10,5.501868149336929e-10,1.1055625343957716e-08,9.358997351330713e-09,4.392281425175661e-08,3.7182293127348696e-08,8.616599292487839e-08,7.29427123721643e-08,6.391483800719643e-07,5.410628354433235e-07,,,6.275950297206826e-10,5.312824953926599e-10
195,KGZ,2905.0,1.9412471524444742e-10,1.6396496410281771e-10,5.4877889489032816e-09,4.635190922895656e-09,1.9123604509964394e-08,1.6152508571844424e-08,2.4611390163116235e-08,2.078769671102567e-08,7.057267683770691e-08,5.960831113010659e-08,,,3.381207462572271e-09,2.855893746073116e-09
196,KGZ,2907.0,2.711462364908982e-10,2.2277540739313653e-10,1.0184517412407218e-08,8.367661838181816e-09,2.5775629812771943e-08,2.1177415208371142e-08,6.95941979339056e-08,5.717901895881498e-08,inf,inf,,,1.3918840139866104e-09,1.1435804246181009e-09
197,KGZ,2908.0,1.4095419464776167e-09,1.193229594279204e-09,4.463549596947228e-06,3.7785604663415547e-06,7.544027547172131e-07,6.386299429994502e-07,1.7854198387788912e-05,1.5114241865366219e-05,inf,inf,,,5.356259396614944e-07,4.5342724582609764e-07
198,KGZ,2913.0,1.1717703110233385e-09,9.919470763568357e-10,3.2387670918469925e-08,2.7417365993448244e-08,1.3256903285731546e-07,1.1222460862950484e-07,1.3941560818126102e-07,1.1802048885599182e-07,2.4215464002751044e-07,2.0499289403548192e-07,,,2.995425616340262e-09,2.535739005008734e-09
199,KGZ,2918.0,1.5069847036625266e-09,1.0770705358190867e-09,4.204289809491381e-08,3.004885628130222e-08,1.1780472143997108e-07,8.419726765307782e-08,2.1815419493699465e-07,1.559189386998508e-07,3.4876695930666525e-10,2.492703574385753e-10,,,2.0713810684368135e-09,1.480455317060979e-09
200,KGZ,2919.0,3.0748590599936334e-09,2.1976600606937335e-09,2.668061092008911e-07,1.906913841251323e-07,7.144110471784962e-07,5.106031186046681e-07,1.8592110624227919e-06,1.3288133916274503e-06,9.074240901398825e-09,6.485531993833561e-09,,,3.3500769181858926e-08,2.394363481285652e-08
201,LKA,2514.0,2.299882899081866e-09,2.060370265573947e-09,8.911435789447932e-08,7.983387907045106e-08,3.097628215307628e-07,2.7750374035002324e-07,3.798449066402479e-07,3.4028739092921123e-07,1.5262859239361474e-07,1.367336630789983e-07,,,8.836392191209274e-08,7.91615944141569e-08
202,LKA,2555.0,8.017310264958621e-10,6.844831300414916e-10,9.100730705074776e-09,7.769808617611787e-09,3.319844013462444e-08,2.8343386328906273e-08,1.1904490884807172e-07,1.0163537287558465e-07,1.3094940099432415e-08,1.117989112401103e-08,,,7.142694599690407e-10,6.098122431278742e-10
203,LKA,2805.0,8.899071294598549e-10,7.972311065895203e-10,4.5181819872905826e-08,4.0476529586708996e-08,4.0268297008014046e-07,3.6074707035620765e-07,2.7771240528803367e-07,2.487910938704353e-07,inf,inf,,,3.579404231827416e-08,3.2066406731711815e-08
204,LKA,2903.0,4.906481277947492e-09,4.1889406192724046e-09,1.07466688600184e-07,9.175039128740503e-08,1.268239362173807e-07,1.0827676858867738e-07,5.575728192334377e-07,4.760314568378899e-07,3.428108943601073e-09,2.9267705281347304e-09,,,8.424237251241221e-09,7.192247887853799e-09
205,LKA,2905.0,2.2034892480910017e-08,1.9740151679422483e-08,7.531442717183061e-07,6.747109010442306e-07,2.7414647914097626e-06,2.4559652765771086e-06,4.93457821732543e-06,4.420685173225555e-06,inf,inf,,,1.0042246833239713e-07,8.996434898064231e-08
206,LKA,2907.0,7.715521551721475e-10,5.895145211814687e-10,6.888540894038687e-08,5.263279817917329e-08,2.5353081952026926e-07,1.9371354052000492e-07,3.196290974908597e-07,2.442167948075369e-07,1.5197952739294029e-09,1.161219468053265e-09,,,4.5576333349249675e-09,3.4823193936377774e-09
207,LKA,2908.0,1.0558654097971183e-09,9.01452029066763e-10,3.3435738724255732e-06,2.85459815584999e-06,5.651110814772861e-07,4.824672977436549e-07,1.3374295489702293e-05,1.141839262339996e-05,inf,inf,,,4.012288557229049e-07,3.425517710453699e-07
208,LKA,2913.0,7.368345609305079e-11,6.290773462926037e-11,7.052493416611621e-09,6.021112578738712e-09,1.0333919649933485e-08,8.822651779487112e-09,2.221688982912892e-08,1.896781562327079e-08,8.69485644554196e-05,7.423290802550368e-05,,,8.993272364051419e-10,7.678065353122928e-10
209,LKA,2918.0,7.3483059338597415e-09,5.105857448609766e-09,1.8298857990203184e-07,1.2714680255732885e-07,4.587448250088976e-07,3.187517916190738e-07,9.95264807549399e-07,6.915444561922427e-07,2.7083344615817053e-09,1.8818445786633215e-09,,,7.260371969035929e-09,5.044757884530291e-09
210,LKA,2919.0,1.8218402250349375e-09,1.2658776821347674e-09,1.6417639650514526e-07,1.1407544603160044e-07,3.727513063579031e-07,2.5900051674180165e-07,1.4687079594652144e-06,1.020509154377166e-06,4.254740500172977e-09,2.956341049249038e-09,,,8.500139682923968e-09,5.90619142764575e-09
211,MDV,2514.0,4.028673123578405e-09,3.6091221500240374e-09,1.5610039046673073e-07,1.3984390383116038e-07,5.426072580838721e-07,4.860994709282473e-07,6.653690790607699e-07,5.960767248960412e-07,2.6735739820111243e-07,2.395144699561407e-07,,,1.547858621164335e-07,1.386662720798709e-07
212,MDV,2903.0,2.1454475329440546e-10,1.8316899236241819e-10,9.631625472646427e-09,8.22306351260863e-09,4.451841376592325e-08,3.800788817188011e-08,3.5943944761821786e-08,3.068737893822453e-08,9.809188158553698e-08,8.374658822022554e-08,,,4.1609764916429926e-09,3.552461011116376e-09
213,MDV,2905.0,3.0775980074170717e-09,2.7570931660925616e-09,9.568358917757785e-08,8.571898252888266e-08,3.038168320880184e-07,2.721769735602281e-07,6.091005252250194e-07,5.45668047455851e-07,inf,inf,,,4.604266332848198e-08,4.1247723746155586e-08
214,MDV,2907.0,3.402074059615298e-10,2.599399206953843e-10,1.2678189732278184e-08,9.68693677980098e-09,9.413888484370546e-09,7.192804692615009e-09,1.1739425944013356e-07,8.969662022117275e-08,4.426872163009986e-09,3.382409609012279e-09,,,1.5635518849268244e-09,1.1946522793126843e-09
215,MDV,2913.0,5.19995346569569e-10,4.4394944272346403e-10,5.5278785856776e-08,4.719462652395511e-08,7.575240643152621e-08,6.467411457063512e-08,1.673439533598515e-07,1.4287099937981471e-07,inf,inf,,,7.079936641754901e-09,6.044542412465626e-09
216,MDV,2918.0,3.536139444581777e-09,2.457032149307529e-09,6.90147526801868e-08,4.7953840273904226e-08,1.9289435343677737e-07,1.3402967706498507e-07,3.1567992515657105e-07,2.1934534459300002e-07,1.2124909664169349e-08,8.424807143270644e-09,,,2.199278527390782e-09,1.5281348860154952e-09
217,MDV,2919.0,5.486184356820908e-10,3.811990888083114e-10,4.325719924718177e-08,3.0056600115750646e-08,9.85202806059811e-08,6.845530290910917e-08,6.126043186950476e-07,4.2565869627813486e-07,6.122387737789668e-09,4.2540470301092855e-09,,,3.5849825245884906e-09,2.490970012824642e-09
218,PAK,2511.0,9.066575025392262e-10,8.122370752167857e-10,2.539550688811699e-08,2.2750787569377064e-08,8.531749107655811e-08,7.643242263233752e-08,9.942070984139596e-08,8.906691485085724e-08,inf,inf,,,7.408055203674167e-09,6.636571224332275e-09
219,PAK,2514.0,6.572493702740854e-10,5.888026125680252e-10,2.5466668599478617e-08,2.281453841260277e-08,8.852251541445581e-08,7.930367179414547e-08,1.08550233488316e-07,9.724567867769274e-08,4.361745820909839e-08,3.907508247042349e-08,,,2.525221264737276e-08,2.262241616708729e-08
220,PAK,2555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
221,PAK,2805.0,1.5692357667690843e-09,1.405813624170552e-09,7.967227748283869e-08,7.137510852475552e-08,7.100791738820063e-07,6.361306554580894e-07,4.897097964795143e-07,4.38710816028701e-07,inf,inf,,,6.311814973004538e-08,5.654494799441554e-08
222,PAK,2903.0,2.8223014287414302e-09,2.4095583830763454e-09,5.097993173141172e-08,4.3524451577399875e-08,1.2996922259642046e-07,1.1096207749459773e-07,3.2725830419902185e-07,2.7939892680625e-07,2.9583137266939904e-07,2.5256797758501904e-07,,,2.6211654947004463e-09,2.2378372582273714e-09
223,PAK,2905.0,7.841603969662233e-10,7.024969688651781e-10,2.5299321580135106e-08,2.266461911765717e-08,8.664925855435238e-08,7.762549820718577e-08,1.5524048772404887e-07,1.3907355241761039e-07,2.5401908501172576e-06,2.275652251057633e-06,,,5.427442462828537e-09,4.8622219300771874e-09
224,PAK,2907.0,6.683256075330538e-10,5.106429265695675e-10,2.5047841363311006e-08,1.9138130985619622e-08,4.9551659314029e-08,3.78605937634112e-08,1.7647294277646313e-07,1.34836461365518e-07,2.3495141652998688e-08,1.7951770452339612e-08,,,3.3876263950358124e-09,2.5883602797605597e-09
225,PAK,2908.0,4.808563162028738e-10,4.105342384631575e-10,1.5227117020110258e-06,1.3000251175244908e-06,2.573597263090601e-07,2.197225568038513e-07,6.090846808044103e-06,5.200100470097963e-06,inf,inf,,,1.8272540015709204e-07,1.5600301061599982e-07
226,PAK,2913.0,4.3598220641376016e-10,3.722226724750891e-10,2.5156260400788195e-08,2.147732255608197e-08,7.940183286008793e-08,6.778983635527901e-08,1.432400212383948e-07,1.2229210900443087e-07,4.995003486048633e-07,4.2645170358969216e-07,,,2.076960674927723e-09,1.7732188187367777e-09
227,PAK,2918.0,3.0603424185056972e-09,2.1264318978369296e-09,8.553256772435112e-08,5.9430990209835923e-08,2.4697456409386473e-07,1.7160648032973947e-07,4.3798513459476086e-07,3.0432723977190024e-07,9.85551478947868e-10,6.847952990889168e-10,,,3.730991073397221e-09,2.5924218090897676e-09
228,PAK,2919.0,2.256350234374312e-09,1.5677902845290505e-09,1.8877018046255758e-07,1.3116405885456923e-07,6.523627205652852e-07,4.532842108063991e-07,1.5025524278718592e-06,1.0440254631241996e-06,7.751854314054515e-09,5.386256838814473e-09,,,1.0159756733813191e-08,7.059350830288043e-09
229,BRN,2805.0,6.595542804764875e-09,5.908674865873691e-09,3.3486486072968344e-07,2.9999162231626356e-07,2.9844830746838425e-06,2.673675336966978e-06,2.0582642793335056e-06,1.8439141060289213e-06,inf,inf,,,2.6528738836943164e-07,2.3766003349403063e-07
230,BRN,2903.0,1.9153535559594426e-07,1.6352456794011665e-07,5.039434329159244e-06,4.30245016004662e-06,4.361775083860089e-06,3.7238941281673753e-06,4.515941256132589e-05,3.855514510385602e-05,3.880364426332649e-06,3.3128866171571777e-06,,,3.880364426332649e-06,3.3128866171571777e-06
231,BRN,2907.0,9.726908275389464e-10,7.431971560319071e-10,9.797611029885202e-08,7.48599292515275e-08,2.4896911506442284e-07,1.9022811053314983e-07,4.38052534011635e-07,3.346997712456397e-07,3.118702133630394e-09,2.382885178519836e-09,,,5.718889032801851e-09,4.369592006531201e-09
232,BRN,2913.0,4.921074778609141e-09,4.201399916319704e-09,5.231412947568016e-07,4.4663531665247613e-07,7.168972937323367e-07,6.120557734642157e-07,1.5836913035177208e-06,1.352086852855375e-06,inf,inf,,,6.700232583183215e-08,5.72036757837375e-08
233,BRN,2918.0,7.348021190982157e-09,5.105659599397235e-09,1.1572055734663246e-07,8.04066508667023e-08,2.805051248902893e-07,1.9490467519797648e-07,6.775895222618269e-07,4.7081266627711927e-07,5.361661135773477e-09,3.7254678416241665e-09,,,4.596798371340519e-09,3.1940147042487326e-09
234,BRN,2919.0,3.572594188773666e-09,2.4823621680689486e-09,2.7923243960629083e-07,1.940203693871505e-07,6.397595351137046e-07,4.4452708108243814e-07,3.7111739526450318e-06,2.57865218728669e-06,1.2431873049495665e-07,8.638095934119286e-08,,,2.9108489489622987e-08,2.0225586579559446e-08
235,CPR,2511.0,6.265321929580989e-10,5.158096425210428e-10,1.7549187623036352e-08,1.4447845292090956e-08,5.8957384273744875e-08,4.8538267702789705e-08,6.870320400804899e-08,5.6561778465248036e-08,inf,inf,,,5.119226454657638e-09,4.214542201086569e-09
236,CPR,2514.0,2.7339334918528795e-10,2.2507849923096458e-10,1.059326662892017e-08,8.721194432476404e-09,3.682235094020992e-08,3.0315000392205375e-08,4.515319942541731e-08,3.717359764762075e-08,1.8143376809569107e-08,1.4937027676236736e-08,,,1.050406025817159e-08,8.64775286518969e-09
237,CPR,2555.0,1.6840057970719012e-09,1.5290374483548446e-09,1.9115741761823e-08,1.7356641561287937e-08,6.9732071970325e-08,6.331507265556621e-08,2.500493432170839e-07,2.2703889165954594e-07,2.750542801884105e-08,2.4974278323129125e-08,,,1.5002960737549663e-09,1.3622333630797705e-09
238,CPR,2805.0,7.541492319828579e-10,6.208738355805641e-10,3.8289203028884023e-08,3.1522626209352865e-08,3.4125252238718443e-07,2.8094540641379253e-07,2.3534657744252948e-07,1.9375546116159526e-07,inf,inf,,,3.033355799753273e-08,2.497292538668491e-08
239,CPR,2903.0,2.15612390845174e-09,1.957709531076609e-09,4.956222995270315e-08,4.500133298437904e-08,1.5321707810899578e-07,1.3911748437179584e-07,3.144498666005013e-07,2.855130442533881e-07,2.2689315703712607e-08,2.0601362209586838e-08,,,3.598345843801426e-09,3.267212949546323e-09
240,CPR,2905.0,4.2511170451277443e-10,3.499847554535958e-10,1.2527021475829044e-08,1.0313210624969339e-08,4.545132095218217e-08,3.74190342905846e-08,6.39806455881533e-08,5.2673803996050976e-08,4.1120187820082994e-07,3.385331131946102e-07,,,3.855377467386e-09,3.174044200102343e-09
241,CPR,2907.0,9.115359282164126e-10,6.647212677132305e-10,3.973636043647581e-08,2.8977029940363532e-08,1.0160753898535227e-07,7.409547998368052e-08,2.4910265754205707e-07,1.8165365641273847e-07,3.309216118755792e-10,2.4131866506902646e-10,,,5.309036576765897e-09,3.871519941675728e-09
242,CPR,2908.0,3.8008373501794195e-10,3.451070449778263e-10,1.2035985211260061e-06,1.0928390001899719e-06,2.03425103763165e-07,1.8470518458439055e-07,4.814394084504025e-06,4.3713560007598875e-06,inf,inf,,,1.4443181930681795e-07,1.3114067709157402e-07
243,CPR,2913.0,5.26436755345937e-10,4.779921271731744e-10,1.9130943557380998e-08,1.73704444322346e-08,1.0992590353541725e-07,9.981012140347085e-08,1.3412985599334863e-07,1.2178673797493818e-07,3.3008060090579746e-06,2.997053814410861e-06,,,2.0295512404237163e-09,1.842784541097628e-09
244,CPR,2918.0,2.6183150704955042e-09,2.0258575780014624e-09,5.61495117837137e-08,4.344431853519905e-08,1.3674795503556111e-07,1.0580540291225065e-07,2.8031124186242174e-07,2.1688400297009366e-07,1.2017776294081295e-09,9.298461995822182e-10,,,2.3716996476590692e-09,1.8350448951295432e-09
245,CPR,2919.0,2.7514768492069562e-09,2.1288882642403414e-09,2.1718160915902917e-07,1.6803898571080182e-07,5.895516814142743e-07,4.5615126875872385e-07,1.7241600848970655e-06,1.3340269141159354e-06,1.3582042274913252e-08,1.050877473739709e-08,,,1.7731143075640533e-08,1.3719040527699632e-08
246,IDN,2514.0,5.954372690482383e-10,5.334276995804015e-10,2.3071613741229578e-08,2.0668907512731858e-08,8.019726942558082e-08,7.184542716094504e-08,9.834144771546537e-08,8.810004840999839e-08,3.951538240047401e-08,3.5400201881244834e-08,,,2.2877326652906004e-08,2.0494853720720693e-08
247,IDN,2555.0,1.8388622595796882e-09,1.5699407326838322e-09,2.0873571902666562e-08,1.7820949119969083e-08,7.614443825044053e-08,6.50088143110944e-08,2.730431813679509e-07,2.3311240957716172e-07,3.003475023980157e-08,2.564236530050259e-08,,,1.6382591039891765e-09,1.398674470936505e-09
248,IDN,2805.0,1.3263048623500284e-09,1.1881818428942862e-09,6.733833835406018e-08,6.032564098513463e-08,6.001529412704123e-07,5.376522758980213e-07,4.138985982638505e-07,3.7079468922787904e-07,inf,inf,,,5.33469289078567e-08,4.7791314125303505e-08
249,IDN,2903.0,2.073641893618803e-09,1.7703853873948704e-09,3.576873542202593e-08,3.0537792813511187e-08,4.55973914514754e-08,3.892907245818573e-08,1.259123873986869e-07,1.0749852779720868e-07,4.368799340228602e-09,3.729891133180824e-09,,,5.986862496844126e-09,5.111323181389984e-09
250,IDN,2907.0,1.3085527371778792e-10,9.998168433940826e-11,1.387673056794477e-08,1.060269759015965e-08,5.630923909437551e-08,4.30238110285716e-08,5.8741294914139606e-08,4.488205510509154e-08,3.576696704501028e-10,2.7328219240017704e-10,,,7.797047900330861e-10,5.957436485375337e-10
251,IDN,2908.0,2.0304640532644812e-10,1.7335220225787021e-10,6.429802979054821e-07,5.489486527532142e-07,1.0867272726185076e-07,9.278005471666857e-08,2.5719211916219282e-06,2.195794611012857e-06,inf,inf,,,7.715763402405029e-08,6.587383685799068e-08
252,IDN,2913.0,9.400914410076915e-11,8.02609242751418e-11,6.547816339519543e-08,5.590241209199718e-08,1.1515648101418236e-07,9.831560207126144e-08,2.391176216657643e-07,2.04148240141364e-07,inf,inf,,,7.933066976796218e-09,6.772908039794184e-09
253,IDN,2918.0,4.241145483347519e-09,2.9468947607375056e-09,9.928594201732792e-08,6.898731097401901e-08,2.497557178341871e-07,1.7353892226514147e-07,5.913213831694317e-07,4.1087057560653556e-07,1.6717216258050868e-09,1.1615700804982095e-09,,,3.916288482723762e-09,2.721172866290385e-09
254,IDN,2919.0,5.038515659979983e-10,3.500935173902462e-10,3.8334329277076865e-08,2.663601957220284e-08,1.3993573675263466e-07,9.723219613555802e-08,2.892835274855998e-07,2.0100421333392058e-07,3.0526809442745694e-09,2.121108440209766e-09,,,1.7353674751507688e-09,1.2057934208e-09
255,JPN,2511.0,6.34780187851431e-10,5.226000283069006e-10,1.778021423511438e-08,1.4638044224449379e-08,5.973352987309251e-08,4.9177250645156334e-08,6.960764863544871e-08,5.7306387066661637e-08,inf,inf,,,5.186618608054375e-09,4.270024621531993e-09
256,JPN,2514.0,1.914272893810482e-11,1.5759771455353485e-11,7.417299369234349e-10,6.106493136534158e-10,2.5782641933783347e-09,2.1226260148458548e-09,3.1615818741192234e-09,2.602858136612156e-09,1.2703811022560475e-09,1.0458757420370954e-09,,,7.354837960429748e-10,6.055070085477919e-10
257,JPN,2555.0,1.8948727177056403e-09,1.7204996267089073e-09,2.1509366301568738e-08,1.9529996050290386e-08,7.846374457582311e-08,7.124322493615524e-08,2.8135988567623445e-07,2.554681239291671e-07,3.094958772252546e-08,2.8101493902912157e-08,,,1.6881593303195705e-09,1.532808758340663e-09
258,JPN,2805.0,1.2750576287471226e-09,1.0497258194708063e-09,6.473644518905473e-08,5.329603654266264e-08,5.769635684106458e-07,4.7500092623247463e-07,3.979059266275876e-07,3.275868599851923e-07,inf,inf,,,5.128565128960649e-08,4.222230518315911e-08
